hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
0b94f2651f,ollama_deepseek-coder_33b,3,The commit fixes a bug in the hci_sync module of the Bluetooth stack. The bug is caused by calling hci_unregister_dev after HCI_UNREGISTER flag has been set. This can lead to use-after-free errors.,3,0,1,0,,,,,,,,,45.336,,,,,,
0c7833b9e8,ollama_deepseek-coder_33b,3,The commit removes an unnecessary include of asm/termios.h in n_hdlc.c. This is a perfective commit because it improves the quality of the code by removing unnecessary includes.,0,1,3,0,,,,,,,,,141.518,,,,,,
12aeaaba08,ollama_deepseek-coder_33b,3,The commit updates documentation for a store metric named 'N/A'. It adds this new metric to the report table.,0,1,3,0,,,,,,,,,107.281,,,,,,
131a79b474,ollama_deepseek-coder_33b,3,The commit fixes a bug in hugetlb handling by introducing vma locks for sharable huge page mappings. It also prevents potential bugs related to pmd sharing and unmapping of huge pages.,3,3,0,1,,,,,,,,,121.63,,,,,,
1634602627,ollama_deepseek-coder_33b,3,The commit adds two new properties to a YAML file related to the Realtek RT5682S codec. These properties are AVDD-supply and MICVDD-supply which represent regulators supplying power for analog signals and microphone bias respectively.,0,0,3,2,,,,,,,,,111.985,,,,,,
16ed828b87,ollama_deepseek-coder_33b,4,The commit fixes a resource leak in the zorro7xx_remove_one() function by adding an iounmap() call. The leak was present because of the error handling path that did not release a resource.,4,0,1,0,,,,,,,,,120.747,,,,,,
1f74399fd1,ollama_deepseek-coder_33b,3,The commit removes an unused field 'work' from a struct named 'mlx5e_async_ctx'. This struct is used in the context of kernel thread local storage (kTLS) and appears to be related to asynchronous operations.,0,1,2,0,,,,,,,,,111.943,,,,,,
23cc6d8c37,ollama_deepseek-coder_33b,3,The commit changes a struct member from unsigned to signed in cfg80211.h file. It seems to be related to handling of keys in wireless networking.,0,1,2,0,,,,,,,,,113.895,,,,,,
2fadc6ea4a,ollama_deepseek-coder_33b,3,The commit is changing a configuration file in Linux kernel for RISC-V architecture. It removes a specific platform from the list of supported platforms.,0,1,0,1,,,,,,,,,150.402,,,,,,
3044a4f271,ollama_deepseek-coder_33b,3,The commit introduces a new function mcp251xfd_is_fd_mode() and uses it in place of an open-coded check for CAN-FD mode. It also modifies the initialization of FIFOs based on whether the chip is in listen-only or CAN-FD mode.,0,0,2,0,,,,,,,,,110.298,,,,,,
35eee9a363,ollama_deepseek-coder_33b,3,The commit is about skipping tests when a Real-Time Clock (RTC) device is not present. It modifies the selftests for RTC to handle this case.,0,1,2,0,,,,,,,,,123.387,,,,,,
3cffb26fbb,ollama_deepseek-coder_33b,3,The commit removes an unnecessary assignment of a variable 'bytes' which is never read.,0,1,3,0,,,,,,,,,125.526,,,,,,
4df002d908,ollama_deepseek-coder_33b,3,The commit decouples the presence of rcuscale from the presence of RCU Tasks in a Linux kernel configuration. It does this by modifying Kconfig files and source code.,0,1,2,0,,,,,,,,,118.426,,,,,,
562f5bc48a,ollama_deepseek-coder_33b,3,The commit is a refactoring of the code in 'arch/x86/kvm/mmu/spte.h'. It removes duplicated 'be split' from the file.,0,1,2,0,,,,,,,,,105.052,,,,,,
5b45b1c8b8,ollama_deepseek-coder_33b,3,The commit reverts a change that populates a clock table based on DCFCLK values. The purpose of this change is to prevent an underflow situation when DCFCLK states are disabled.,0,0,0,0,,,,,,,,,112.468,,,,,,
5dc6ce767d,ollama_deepseek-coder_33b,3,The commit adds a new compatible string for Renesas's R9A07G054 SoC to the Mali Bifrost GPU in the device tree bindings.,0,1,2,3,,,,,,,,,142.298,,,,,,
60b3c27fb9,ollama_deepseek-coder_33b,5,The commit changes various files related to PCIe drivers in Linux kernel. It appears to be a refactoring effort to replace the old 'pcie_port' structure with the new 'dw_pcie_rp' structure. This change is likely part of an ongoing effort to modernize and streamline the design of these drivers.,5,5,5,5,,,,,,,,,145.039,,,,,,
647df0d41b,ollama_deepseek-coder_33b,3,The commit fixes a bug in the code related to printing of protocol values. The warning message indicates that the format specifier used for printing the protocol value is incorrect.,4,0,1,0,,,,,,,,,123.082,,,,,,
