hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
0b94f2651f,copilot_gpt-5-mini,4,"Adds an early guard in hci_cmd_sync_queue: if HCI_UNREGISTER is set the function returns -ENODEV before allocating work, preventing queuing against an unregistered hdev and potential use-after-free after timeout.",4,0,0,0,,,,,,,,,6.335,,,,,,
0c7833b9e8,copilot_gpt-5-mini,4,Remove a stray #include <asm/termios.h> from drivers/tty/n_hdlc.c because linux/tty.h already provides linux/termios.h; this simplifies include usage and removes an unnecessary architecture-specific header.,0,0,4,0,,,,,,,,,11.67,,,,,,
12aeaaba08,copilot_gpt-5-mini,4,Update perf c2c documentation to document a new 'N/A' store metric (stores where memory level is not available) in report tables; text changes clarify the new metric and how it's displayed.,0,0,4,0,,,,,,,,,5.666,,,,,,
131a79b474,copilot_gpt-5-mini,4,"Fixes hugetlb VMA lock handling: on vma open allocate a fresh vma_lock (avoid copying pointer from vm_area_dup), change unmap path to free/unlock the vma_lock (instead of clearing VM_MAYSHARE), require vma_lock for pmd sharing, and adjust callers to acquire/release locks in correct order to avoid races.",4,0,0,0,,,,,,,,,6.438,,,,,,
1634602627,copilot_gpt-5-mini,4,"Document two regulator supplies (AVDD and MICVDD) for the Realtek rt5682s codec in its devicetree binding YAML and mark them required, aligning the binding with platform DT usage.",0,0,4,0,,,,,,,,,5.356,,,,,,
16ed828b87,copilot_gpt-5-mini,4,"Add missing iounmap(hostdata->base) in zorro7xx_remove_one when host->base indicates an ioremap was done, ensuring mapped I/O is unmapped and avoiding a resource leak on device removal.",4,0,0,0,,,,,,,,,10.251,,,,,,
1f74399fd1,copilot_gpt-5-mini,4,Remove an unused struct member (work_struct work) from mlx5e_async_ctx in the mlx5e kTLS transmit path; a small cleanup eliminating dead/unreferenced field with no behavioral change.,0,0,4,0,,,,,,,,,5.837,,,,,,
23cc6d8c37,copilot_gpt-5-mini,4,"Change cfg80211_auth_request.key_idx from unsigned u8 to signed s8 so it can hold -1 sentinel values (range -1..3) when key is NULL, avoiding static-checker warnings and clarifying semantics.",0,0,4,0,,,,,,,,,11.834,,,,,,
2fadc6ea4a,copilot_gpt-5-mini,4,Reorder/remove commented CONFIG_SURFACE_PLATFORMS lines in two RISC-V defconfigs so the option is sorted as savedefconfig does; purely configuration formatting with no functional change.,0,0,4,0,,,,,,,,,6.921,,,,,,
3044a4f271,copilot_gpt-5-mini,4,Introduce an inline helper mcp251xfd_is_fd_mode() that encapsulates the check for CAN-FD/listen-only mode and replace repeated open-coded ctrlmode checks with this function across FIFO and ring allocation code.,0,0,4,0,,,,,,,,,7.095,,,,,,
35eee9a363,copilot_gpt-5-mini,4,"Update RTC selftests to skip when the RTC device file is absent: remove the hard ASSERT in fixture setup and add checks that call SKIP(return, ...) when open returns -1 and errno == ENOENT, avoiding test failures on systems without RTC hardware.",4,0,0,0,,,,,,,,,9.518,,,,,,
3cffb26fbb,copilot_gpt-5-mini,4,Remove a redundant/dead assignment to the local variable 'bytes' in echoaudio MIDI timer code; this eliminates a clang scan dead-store warning and does not change runtime behavior.,0,0,4,0,,,,,,,,,6.253,,,,,,
4df002d908,copilot_gpt-5-mini,4,"Decouples rcuscale from TASKS_RCU: removes automatic TASKS_RCU selection, conditionally compiles tasks_ops only when CONFIG_TASKS_RCU is set, and updates test configs so rcuscale can be built without enabling RCU Tasks.",0,0,4,0,,,,,,,,,7.616,,,,,,
562f5bc48a,copilot_gpt-5-mini,4,"Fix a duplicated word in a comment in arch/x86/kvm/mmu/spte.h (remove the extra ""be split""); purely a comment typo correction with no code behavior changes.",0,0,4,0,,,,,,,,,7.958,,,,,,
5b45b1c8b8,copilot_gpt-5-mini,4,Revert the previous DCFCLK-based clock-table population for DCN315 and instead derive clk entries from the DfPstateTable/SocVoltage mapping; detect the lowest DPM with a non-zero FClk and map dcf/soc clocks by matching voltages to avoid underflow when firmware leaves DCF clocks disabled.,4,0,0,0,,,,,,,,,8.138,,,,,,
5dc6ce767d,copilot_gpt-5-mini,4,"Add renesas,r9a07g054-mali as a compatible entry and enum option in the arm,mali-bifrost devicetree binding YAML to document the Renesas RZ/V2L SoC (Mali-G31).",0,0,4,0,,,,,,,,,7.507,,,,,,
60b3c27fb9,copilot_gpt-5-mini,4,Rename the designware PCIe host struct from pcie_port to dw_pcie_rp and update all references/signatures across DW PCIe drivers and headers to make naming consistent with the dw_ prefix and distinguish host/root-port entities.,0,0,4,0,,,,,,,,,10.808,,,,,,
647df0d41b,copilot_gpt-5-mini,4,Change printf-style format from %#06hx to %#06x when printing ntohs(eth->h_proto) to match the promoted int type and silence -Wformat; this updates logging only and does not change runtime behavior.,0,0,4,0,,,,,,,,,6.234,,,,,,
64ac0befe7,copilot_gpt-5-mini,4,"Change ensures the upper bound BIT(25) is cast to long so the WARN_ON signed comparison treats negative offsets correctly, preventing spurious warnings and making the branch-range check semantically correct.",4,0,0,0,,,,,,,,,6.861,,,,,,
67fda6c2df,copilot_gpt-5-mini,4,"Remove the HW_VAR_H2C_FW_P2P_PS_OFFLOAD enum/case and call rtl8188e_set_p2p_ps_offload_cmd() directly from p2p code, eliminating an unnecessary HAL-layer indirection with no behavior change.",0,0,4,0,,,,,,,,,7.482,,,,,,
710c8d6c02,copilot_gpt-5-mini,4,Makes a symbol file-local by adding 'static' to cavium_erratum_23154_cpus to address sparse's undeclared/visibility warnings introduced by errata additions; a small source-quality/visibility change with no behavior change.,0,0,4,0,,,,,,,,,4.977,,,,,,
719ca37972,copilot_gpt-5-mini,4,Fix devicetree binding examples for MDSS consumers by removing the bogus interrupt flags cell (use single-cell interrupts = <0>) and adjust node labeling; aligns examples with the MDSS interrupt provider semantics.,0,0,4,0,,,,,,,,,7.002,,,,,,
7392d87a9f,copilot_gpt-5-mini,4,"Renames and generalizes dynamic-array handling in v4l2 controls: allocates array storage inside struct v4l2_ctrl_ref, renames flags/fields from dyn_array to array, updates allocation logic (req_alloc_array) and checks to allow drivers to change array sizes.",0,0,4,0,,,,,,,,,10.985,,,,,,
76ee15ae1b,copilot_gpt-5-mini,4,"Adds new PMIC model strings and additional Qualcomm SoC ID mappings to drivers/soc/qcom/socinfo.c, extending the driver's database for identifying SoCs and PMICs.",0,0,0,4,,,,,,,,,9.403,,,,,,
7b0ac469e3,copilot_gpt-5-mini,4,"Replace a switch that printed 'unknown' for chip_cut > E with logic mapping chip_cut 0..15 to letters 'A'..'P' and print as a char; simplifies code and expands revision reporting, no runtime behavior change.",0,0,4,0,,,,,,,,,6.239,,,,,,
