hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
0b94f2651f,ollama_deepseek-r1_70b,3,"The commit fixes queuing commands when HCI_UNREGISTER is set, preventing a use-after-free bug by returning an error.",4,3,0,0,,,,,,,,,192.158,,,,,,
0c7833b9e8,ollama_deepseek-r1_70b,3,Removes an unnecessary header include to clean up code dependencies.,0,1,3,0,,,,,,,,,200.919,,,,,,
12aeaaba08,ollama_deepseek-r1_70b,3,"The commit updates documentation for a 'N/A' store metric in perf c2c, reflecting changes in report tables.",0,0,4,0,,,,,,,,,256.771,,,,,,
131a79b474,ollama_deepseek-r1_70b,3,The commit fixes race conditions in hugetlb_unmap_file_folio and ensures proper vma lock handling during vma splitting. It addresses issues with VM_MAYSHARE flags and prevents double freeing of locks.,4,0,0,0,,,,,,,,,218.534,,,,,,
1634602627,ollama_deepseek-r1_70b,3,Adds AVDD and MICVDD supply documentation to Realtek rt5682s codec bindings.,0,1,3,0,,,,,,,,,255.449,,,,,,
16ed828b87,ollama_deepseek-r1_70b,3,Fixes a resource leak by adding missing iounmap() in remove function.,4,0,0,0,,,,,,,,,218.441,,,,,,
1f74399fd1,ollama_deepseek-r1_70b,3,"Removes an unused 'work' field from struct mlx5e_async_ctx, cleaning up the code.",0,1,3,0,,,,,,,,,254.668,,,,,,
23cc6d8c37,ollama_deepseek-r1_70b,4,The commit changes the key_idx struct member to signed to prevent static checker warnings when -1 is assigned.,0,2,3,0,,,,,,,,,257.271,,,,,,
2fadc6ea4a,ollama_deepseek-r1_70b,3,The commit sorts CONFIG_SURFACE_PLATFORMS in RISC-V defconfigs without any functional change.,0,1,4,0,,,,,,,,,202.727,,,,,,
3044a4f271,ollama_deepseek-r1_70b,3,Refactors CAN-FD mode check by introducing mcp251xfd_is_fd_mode() function.,0,2,4,0,,,,,,,,,254.189,,,,,,
35eee9a363,ollama_deepseek-r1_70b,3,"The commit modifies self-tests to skip RTC tests when the hardware isn't present, preventing unnecessary failures.",0,1,3,0,,,,,,,,,217.543,,,,,,
3cffb26fbb,ollama_deepseek-r1_70b,3,Removes redundant assignment to 'bytes' variable and fixes a dead code warning.,0,2,4,0,,,,,,,,,259.37,,,,,,
4df002d908,ollama_deepseek-r1_70b,3,Decouples rcuscale from RCU Tasks to reduce kernel size and complexity.,0,0,4,0,,,,,,,,,203.754,,,,,,
562f5bc48a,ollama_deepseek-r1_70b,3,"Removes duplicate 'be split' text in spte.h, improving code readability without changing functionality.",0,0,3,0,,,,,,,,,254.828,,,,,,
5b45b1c8b8,ollama_deepseek-r1_70b,3,Reverts populating DCN315 clock table based on DCFCLK due to causing read issues when states are disabled.,4,0,0,0,,,,,,,,,256.75,,,,,,
5dc6ce767d,ollama_deepseek-r1_70b,3,Adds device tree binding documentation for Renesas RZ/V2L SoC with Mali-G31 GPU.,0,0,0,4,,,,,,,,,255.877,,,,,,
60b3c27fb9,ollama_deepseek-r1_70b,3,Renames struct pcie_port to dw_pcie_rp for naming consistency within the DW PCIe core driver.,0,0,3,0,,,,,,,,,204.145,,,,,,
647df0d41b,ollama_deepseek-r1_70b,4,"Fixes a Clang compiler warning about incorrect format specifier by changing the format from '%#06hx' to '%#06x', ensuring proper type promotion and preventing potential issues.",0,2,3,0,,,,,,,,,260.356,,,,,,
64ac0befe7,ollama_deepseek-r1_70b,3,Fixes a bug in MIPS jump_label by adjusting branch range check to prevent warnings from negative offsets.,4,0,1,0,,,,,,,,,203.127,,,,,,
67fda6c2df,ollama_deepseek-r1_70b,3,"Removes HW_VAR_H2C_FW_P2P_PS_OFFLOAD case from SetHwReg8188EU() and calls function directly, part of removing unwanted HAL layer.",0,1,4,0,,,,,,,,,261.187,,,,,,
710c8d6c02,ollama_deepseek-r1_70b,3,"The commit changes non-global symbols to static in arm64 code to fix sparse warnings, improving code quality.",0,1,4,0,,,,,,,,,176.209,,,,,,
719ca37972,ollama_deepseek-r1_70b,3,Removes incorrect interrupt flags specification in device tree bindings for MDSS display nodes.,4,0,0,0,,,,,,,,,254.944,,,,,,
7392d87a9f,ollama_deepseek-r1_70b,3,"The commit allocates arrays in struct ctrl_ref to allow drivers to change array sizes, improving flexibility.",0,2,3,0,,,,,,,,,231.645,,,,,,
76ee15ae1b,ollama_deepseek-r1_70b,3,"Adds support for additional PMICs and SoCs to the socinfo driver, enhancing hardware recognition.",0,0,0,4,,,,,,,,,183.67,,,,,,
7b0ac469e3,ollama_deepseek-r1_70b,3,"The commit updates the WiFi driver to recognize all possible chip cuts (versions A-P), improving reporting and handling of different hardware versions.",0,2,3,0,,,,,,,,,255.847,,,,,,
801179b670,ollama_deepseek-r1_70b,4,Removes redundant .is_enabled state from PRCMU clocks as core already tracks enable count.,0,0,4,0,,,,,,,,,258.504,,,,,,
805a3ebed5,ollama_deepseek-r1_70b,3,The commit refactors RISC-V memory management initialization code to reduce the use of #ifdef CONFIG_XIP_KERNEL by grouping similar cases together.,0,0,3,0,,,,,,,,,219.423,,,,,,
8bad51c689,ollama_deepseek-r1_70b,3,Enables QUP and GPI DMA hardware on sm6350-lena to support future I2C nodes.,0,0,0,4,,,,,,,,,159.173,,,,,,
8f5a9371e6,ollama_deepseek-r1_70b,4,"This commit improves code comments by clarifying descriptions, fixing a typo, and correcting coding style.",0,1,4,0,,,,,,,,,202.546,,,,,,
907862e9ae,ollama_deepseek-r1_70b,3,Fixes an infinite loop caused by failed HW semaphore acquisition when hardware is removed.,4,0,0,0,,,,,,,,,223.93,,,,,,
9231bb1b25,ollama_deepseek-r1_70b,4,"Updates the pcm3168a driver to use modern ASoC DAI terminology, improving code readability.",0,0,4,0,,,,,,,,,260.02,,,,,,
944d95f766,ollama_deepseek-r1_70b,3,Removes an unnecessary code check for IS_SWAPFILE since it's always defined.,0,1,3,0,,,,,,,,,203.181,,,,,,
9af41cc334,ollama_deepseek-r1_70b,4,Implements GTP echo response functionality to comply with specifications by sending appropriate responses to Echo Requests.,0,1,0,4,,,,,,,,,199.989,,,,,,
9b51d9d866,ollama_deepseek-r1_70b,3,Replaces cpumask_next_* with cpumask_first_* for efficiency and creates cpumask_first_zero().,0,0,4,0,,,,,,,,,218.386,,,,,,
a373f38cd1,ollama_deepseek-r1_70b,3,Removes an unsupported firmware call causing console errors during roaming.,4,0,0,0,,,,,,,,,217.283,,,,,,
c8e98eaf2b,ollama_deepseek-r1_70b,3,"Adds board config adl_rt5682 for alc5682 codec without amplifier, connecting to SSP0.",0,0,0,4,,,,,,,,,218.759,,,,,,
