hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
0b94f2651f,copilot_gpt-5-mini,4,"Makes hci_cmd_sync_queue return an error when HCI_UNREGISTER is set so commands are not queued after hci_unregister_dev, preventing use-after-free of the hdev after timeout.",4,0,0,0,,,,,,,,,8.169,,,,,,
0c7833b9e8,copilot_gpt-5-mini,4,Removes a lone asm/termios.h include from drivers/char/n_hdlc.c because linux/tty.h already pulls linux/termios.h; simplifies and normalizes header usage to avoid unnecessary/odd include of asm/termios.h.,0,0,4,0,,,,,,,,,18.532,,,,,,
12aeaaba08,copilot_gpt-5-mini,4,"Updates perf c2c documentation to reflect the addition of the 'N/A' store metric, modifying the report table and explanatory text so users see the new metric for store operations.",0,0,4,0,,,,,,,,,11.739,,,,,,
131a79b474,copilot_gpt-5-mini,4,"Fixes hugetlb vma-lock handling: allocate a new vma lock for vm_area_dup when splitting vmas, ensure vma locks are used as a condition for pmd sharing, and free the vma lock during range unmapping instead of clearing VM_MAYSHARE to avoid races and double-free issues.",4,0,0,0,,,,,,,,,13.915,,,,,,
1634602627,copilot_gpt-5-mini,4,"Adds AVDD and MICVDD regulator supply entries to the realtek,rt5682s device-tree binding, documenting supplies already used by an existing DTSI (clarifies hardware wiring and binding requirements).",0,0,4,0,,,,,,,,,9.254,,,,,,
16ed828b87,copilot_gpt-5-mini,4,"Adds the missing iounmap() in zorro7xx_remove_one() to undo an ioremap() that may have been performed in probe error paths, closing a resource leak on device removal.",4,0,0,0,,,,,,,,,13.944,,,,,,
1f74399fd1,copilot_gpt-5-mini,4,"Removes an unused 'work' field from struct mlx5e_async_ctx in the net/mlx5e kTLS code, eliminating dead data and simplifying the driver structure.",0,0,4,0,,,,,,,,,13.34,,,,,,
23cc6d8c37,copilot_gpt-5-mini,4,"Change cfg80211_auth_request.key_idx to a signed type so it can hold -1 when no key is used (range -1..3), avoiding static-checker warnings and matching the actual semantic range.",0,0,4,0,,,,,,,,,23.48,,,,,,
2fadc6ea4a,copilot_gpt-5-mini,4,Non-functional change that alphabetically/syntactically sorts CONFIG_SURFACE_PLATFORMS in RISC-V defconfigs to match savedefconfig output; purely formatting/configuration ordering for consistency.,0,0,4,0,,,,,,,,,7.53,,,,,,
3044a4f271,copilot_gpt-5-mini,4,Introduces mcp251xfd_is_fd_mode() and replaces duplicated inline checks with this helper to centralize CAN-FD mode detection in the mcp251xfd driver.,0,0,4,0,,,,,,,,,41.98,,,,,,
35eee9a363,copilot_gpt-5-mini,4,Changes RTC selftests so they skip execution when no RTC device is present instead of failing; this adjusts test behavior to match environment capabilities without changing kernel functionality.,0,0,4,0,,,,,,,,,7.017,,,,,,
3cffb26fbb,copilot_gpt-5-mini,4,"Removes a dead/ redundant assignment to variable 'bytes' in echoaudio midi.c that was overwritten later, addressing a clang scan dead-store warning and cleaning up the code.",0,0,4,0,,,,,,,,,5.586,,,,,,
4df002d908,copilot_gpt-5-mini,4,"Decouples rcuscale from RCU Tasks so rcuscale can be built without forcing RCU Tasks (avoiding unnecessary RCU Tasks builds when CONFIG_PREEMPT_NONE=y), reducing kernel size and tracing complexity.",0,0,4,0,,,,,,,,,15.158,,,,,,
562f5bc48a,copilot_gpt-5-mini,4,"Removes a duplicated word in a KVM header comment (spte.h) changing ""be split be split"" to ""be split""; purely a documentation/text cleanup with no code or behavioral change.",0,0,4,0,,,,,,,,,25.503,,,,,,
5b45b1c8b8,copilot_gpt-5-mini,4,Reverts the change that populated the DCN315 clock table from dcfclk values because pmfw behavior with dcfclk disabled caused a 'no read' / underflow; the revert prevents that runtime issue until a proper fix is implemented.,4,0,0,0,,,,,,,,,7.509,,,,,,
5dc6ce767d,copilot_gpt-5-mini,4,Adds a device-tree binding entry (compatible string) documenting the Renesas RZ/V2L SoC which uses a Bifrost Mali-G31 GPU so the GPU driver and DT can match this SoC.,0,0,0,4,,,,,,,,,12.177,,,,,,
60b3c27fb9,copilot_gpt-5-mini,4,"Renames struct pcie_port to dw_pcie_rp in the DesignWare PCIe driver to follow the 'dw_' prefix and naming conventions, aligning this struct with other driver entities for clearer namespace separation.",0,0,4,0,,,,,,,,,11.292,,,,,,
647df0d41b,copilot_gpt-5-mini,4,"Adjusts the printk format specifier for ntohs(eth->h_proto) to match integer promotion (use %x), resolving a Clang -Wformat warning and aligning with printk-format documentation.",0,0,4,0,,,,,,,,,6.753,,,,,,
64ac0befe7,copilot_gpt-5-mini,4,"Adjusts a branch-range check by casting the upper bound to long so the comparison is signed, preventing negative offsets from triggering a compiler warning and aligning the check with intended semantics.",0,0,4,0,,,,,,,,,12.856,,,,,,
67fda6c2df,copilot_gpt-5-mini,4,"Removes the HW_VAR_H2C_FW_P2P_PS_OFFLOAD case from SetHwReg8188EU and calls the underlying function directly, as part of eliminating the HAL indirection in the r8188eu staging driver.",0,0,4,0,,,,,,,,,7.346,,,,,,
710c8d6c02,copilot_gpt-5-mini,4,"Marks previously non-global symbols as static in arm64 cpu_errata code to silence sparse warnings introduced when adding errata, tightening symbol visibility and scope without changing runtime behavior.",0,0,4,0,,,,,,,,,10.563,,,,,,
719ca37972,copilot_gpt-5-mini,4,Removes the incorrect interrupt flags cell from MDSS consumer nodes in the display DT bindings because the MDSS interrupt provider uses a single-cell spec; clarifies and corrects binding semantics.,0,0,4,0,,,,,,,,,9.034,,,,,,
7392d87a9f,copilot_gpt-5-mini,4,Modifies v4l2-ctrls to allocate control-reference arrays and reserve space for arrays inside struct ctrl_ref so drivers can change array sizes; a preparatory internal layout and allocation change enabling dynamic array sizing.,0,0,4,0,,,,,,,,,12.318,,,,,,
76ee15ae1b,copilot_gpt-5-mini,4,"Adds entries for SM8350, SC8280XP, SA8540P, an additional SM8450, and various PMICs to the socinfo driver so the kernel can recognize and handle these Qualcomm SoCs and their PMICs.",0,0,0,4,,,,,,,,,16.418,,,,,,
7b0ac469e3,copilot_gpt-5-mini,4,Extend rtl8xxxu chip-cut handling to recognize chip version letters A(0) through P(15) so valid higher cuts are reported correctly instead of being shown as 'unknown'.,0,0,4,0,,,,,,,,,21.919,,,,,,
