hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
0b94f2651f,ollama_gpt-oss_120b,3,"Adds a check in hci_cmd_sync_queue to return an error when the HCI_UNREGISTER flag is set, preventing commands from being queued after the device is being unregistered, which could otherwise cause a use‑after‑free.",4,0,0,0,,,,,,,,,41.675,,,,,,
0c7833b9e8,ollama_gpt-oss_120b,3,"The patch deletes an unnecessary `asm/termios.h` include from n_hdlc.c, because the file already includes linux/tty.h which pulls in the proper termios header, simplifying the include hierarchy.",0,0,4,0,,,,,,,,,56.979,,,,,,
12aeaaba08,ollama_gpt-oss_120b,4,"Updates perf c2c documentation to describe the newly added store metric value 'N/A', aligning the report table description with current behavior.",0,0,4,0,,,,,,,,,63.149,,,,,,
131a79b474,ollama_gpt-oss_120b,3,"The patch fixes race conditions and lock handling for hugetlb vmas during splitting and unmapping, preventing double frees and ensuring proper lock presence for VM_MAYSHARE vmas.",4,0,0,0,,,,,,,,,62.792,,,,,,
1634602627,ollama_gpt-oss_120b,4,"Updates the ASoC dt-binding for the Realtek rt5682s codec to document AVDD and MICVDD supplies, matching their use in existing device tree files.",0,0,4,0,,,,,,,,,63.195,,,,,,
16ed828b87,ollama_gpt-oss_120b,4,"Adds a missing iounmap() call in zorro7xx_remove_one() to correctly release I/O memory mapped during probe, fixing a resource leak.",4,0,0,0,,,,,,,,,62.934,,,,,,
1f74399fd1,ollama_gpt-oss_120b,4,"Deletes the unused 'work' member from struct mlx5e_async_ctx in the mlx5e driver, cleaning dead code.",0,0,4,0,,,,,,,,,62.946,,,,,,
23cc6d8c37,ollama_gpt-oss_120b,3,"Changes cfg80211_auth_request.key_idx from unsigned to signed to allow -1 sentinel value, removing static analysis warnings.",0,0,4,0,,,,,,,,,63.334,,,,,,
2fadc6ea4a,ollama_gpt-oss_120b,4,"The commit reorders the entries of CONFIG_SURFACE_PLATFORMS in RISC‑V defconfig files to match the order produced by savedefconfig, without altering any functional behavior.",0,0,4,0,,,,,,,,,57.448,,,,,,
3044a4f271,ollama_gpt-oss_120b,3,"The patch adds a new helper function mcp251xfd_is_fd_mode() to detect CAN-FD mode and replaces scattered inline checks with calls to this function, improving code readability and maintainability.",0,0,4,0,,,,,,,,,63.356,,,,,,
35eee9a363,ollama_gpt-oss_120b,3,"The patch adds a guard in the RTC self‑test suite to detect the absence of an RTC device and skip the test, avoiding unnecessary failures when the hardware is not present.",0,0,4,0,,,,,,,,,62.53,,,,,,
