hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
0b94f2651f,ollama_codellama_34b,3,This commit fixes a bug in the Bluetooth stack by preventing queuing commands when HCI_UNREGISTER is set.,4,0,1,0,,,,,,,,,43.636,,,,,,
0c7833b9e8,ollama_codellama_34b,3,The commit removes an unnecessary include directive in a source file.,0,4,3,0,,,,,,,,,91.841,,,,,,
12aeaaba08,ollama_codellama_34b,3,The commit updates documentation for a new metric 'N/A' added to store operations.,0,1,4,0,,,,,,,,,84.648,,,,,,
131a79b474,ollama_codellama_34b,3,The commit fixes a bug in the hugetlb vma lock handling during split vma and range unmapping.,4,0,3,0,,,,,,,,,89.027,,,,,,
1634602627,ollama_codellama_34b,3,The commit adds two new supplies (AVDD and MICVDD) to an existing codec binding for a Realtek audio codec.,0,4,3,0,,,,,,,,,84.682,,,,,,
16ed828b87,ollama_codellama_34b,3,The commit fixes a resource leak in the zorro7xx_remove_one() function by adding an iounmap() call to release a mapped resource.,4,0,1,0,,,,,,,,,99.808,,,,,,
1f74399fd1,ollama_codellama_34b,3,The commit removes an unused field from a struct in the net/mlx5e module.,0,4,3,0,,,,,,,,,83.34,,,,,,
23cc6d8c37,ollama_codellama_34b,3,"This commit changes the type of a struct member from unsigned to signed, which is a technical change that does not affect the functionality of the code.",0,1,4,0,,,,,,,,,86.79,,,,,,
2fadc6ea4a,ollama_codellama_34b,3,This commit sorts CONFIG_SURFACE_PLATFORMS in defconfigs for RISC-V.,0,4,4,0,,,,,,,,,95.657,,,,,,
3044a4f271,ollama_codellama_34b,3,This commit introduces a new function to check if the chip's FIFOs are configured for CAN-FD mode.,0,1,4,0,,,,,,,,,82.989,,,,,,
35eee9a363,ollama_codellama_34b,3,This commit adds a new test for the RTC (Real-Time Clock) driver in the Linux kernel. The test checks if the RTC is present and skips the test if it's not.,0,4,3,0,,,,,,,,,90.025,,,,,,
3cffb26fbb,ollama_codellama_34b,3,"The commit removes a redundant assignment to a variable, which cleans up a clang scan build warning.",0,4,3,0,,,,,,,,,86.204,,,,,,
4df002d908,ollama_codellama_34b,3,This commit decouples the presence of rcuscale from the presence of RCU Tasks in a kernel built with CONFIG_PREEMPT_NONE=y.,0,4,0,0,,,,,,,,,98.805,,,,,,
562f5bc48a,ollama_codellama_34b,3,The commit removes duplicated text in a header file for KVM's MMU implementation.,0,4,3,0,,,,,,,,,82.341,,,,,,
5b45b1c8b8,ollama_codellama_34b,3,This commit reverts a previous change that populated a clock table based on DCFCLK states. The revert is done to prevent an underflow issue caused by how PMFW fills out the table when dcfclk states are disabled.,0,4,0,0,,,,,,,,,84.758,,,,,,
5dc6ce767d,ollama_codellama_34b,3,The commit adds a new compatible string for the Renesas RZ/V2L SoC's Bifrost Mali-G31 GPU.,0,4,0,4,,,,,,,,,86.719,,,,,,
60b3c27fb9,ollama_codellama_34b,3,The commit renames a struct in the DW PCIe core driver to make it more consistent with other names.,0,3,4,0,,,,,,,,,97.547,,,,,,
