hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
0b94f2651f,ollama_deepseek-coder_33b,3,The commit fixes a bug in the Bluetooth stack where commands are queued when HCI_UNREGISTER is set. This could lead to an error if HCI_UNREGISTER flag has been set as it means hci_unregister_dev has been called which will likely cause a use-after-free (UAF) after the timeout as the hdev will be freed.,3,0,1,0,,,,,,,,,39.137,,,,,,
0c7833b9e8,ollama_deepseek-coder_33b,3,The commit removes an unnecessary 'asm/termios.h' include in 'n_hdlc.c'. This is a perfective commit as it improves the code quality by removing unnecessary includes.,0,1,3,0,,,,,,,,,92.463,,,,,,
12aeaaba08,ollama_deepseek-coder_33b,3,The commit updates documentation for a new metric 'N/A' in store operations.,0,1,3,0,,,,,,,,,94.451,,,,,,
131a79b474,ollama_deepseek-coder_33b,4,The commit fixes a bug in the hugetlb module by addressing two issues related to vma lock handling during split vma and range unmapping. It also improves the code quality by ensuring that all VM_MAYSHARE vmas have a vma lock present.,4,0,3,0,,,,,,,,,101.137,,,,,,
1634602627,ollama_deepseek-coder_33b,3,"The commit adds two new power supply names to the dt-bindings for the Realtek rt5682s codec. These are AVDD and MICVDD, which were already used in sc7180-trogdor-kingoftown.dtsi.",0,1,0,0,,,,,,,,,94.05,,,,,,
16ed828b87,ollama_deepseek-coder_33b,3,"The commit fixes a resource leak in zorro7xx_remove_one(). The error handling path of the probe releases a resource that is not freed in the remove function. In some cases, an ioremap() must be undone.",3,0,1,0,,,,,,,,,100.124,,,,,,
1f74399fd1,ollama_deepseek-coder_33b,3,The commit removes an unused field 'work' from struct mlx5e_async_ctx in net/mlx5e. This is a perfective commit as it improves the code quality by removing unnecessary fields.,0,0,3,0,,,,,,,,,93.698,,,,,,
23cc6d8c37,ollama_deepseek-coder_33b,3,The commit is about changing a struct member to signed type from unsigned type in cfg80211 module of the Linux kernel. It's not clear why it was done but there seems to be some evidence that it could prevent a warning from static checkers.,0,2,0,0,,,,,,,,,94.518,,,,,,
2fadc6ea4a,ollama_deepseek-coder_33b,3,This commit is a configuration change that sorts CONFIG_SURFACE_PLATFORMS in a specific order. It does not introduce any new functionality or fix any bugs.,0,1,3,0,,,,,,,,,97.315,,,,,,
3044a4f271,ollama_deepseek-coder_33b,3,The commit introduces a new function mcp251xfd_is_fd_mode() to replace an open-coded check for CAN-FD mode. This function is used in the driver code.,0,1,2,0,,,,,,,,,91.093,,,,,,
35eee9a363,ollama_deepseek-coder_33b,3,The commit is about skipping some tests when a Real Time Clock (RTC) is not present. It seems to be related to functional testing.,0,1,0,1,,,,,,,,,100.298,,,,,,
3cffb26fbb,ollama_deepseek-coder_33b,3,The commit is a bug-fixing commit that removes redundant assignment to variable 'bytes'. The commit cleans up a clang scan build warning.,4,0,1,0,,,,,,,,,100.291,,,,,,
4df002d908,ollama_deepseek-coder_33b,3,The commit decouples the presence of rcuscale from the presence of RCU Tasks. It does this by removing the dependency on RCU Tasks when building rcuscale.,0,1,2,0,,,,,,,,,98.451,,,,,,
562f5bc48a,ollama_deepseek-coder_33b,3,The commit message suggests that there was a duplication of 'be split' in spte.h file which has been removed.,0,1,0,1,,,,,,,,,90.111,,,,,,
5b45b1c8b8,ollama_deepseek-coder_33b,3,The commit reverts a change in how AMD's display driver fills out a table based on DCFCLK states. The purpose is to prevent an underflow situation when DCFCLK states are disabled.,0,2,0,0,,,,,,,,,94.875,,,,,,
5dc6ce767d,ollama_deepseek-coder_33b,3,The commit adds a new string for Renesas's RZ/V2L SoC to dt-bindings: gpu: mali-bifrost. This is likely related to adding support for a new hardware platform.,0,1,2,3,,,,,,,,,92.636,,,,,,
60b3c27fb9,ollama_deepseek-coder_33b,3,The commit renames a struct from 'pcie_port' to 'dw_pcie_rp'. It also updates the names of other entities in the codebase to maintain consistency.,0,1,2,0,,,,,,,,,99.193,,,,,,
647df0d41b,ollama_deepseek-coder_33b,3,The commit fixes a warning in the code related to formatting of an unsigned short integer.,2,0,1,0,,,,,,,,,96.451,,,,,,
64ac0befe7,ollama_deepseek-coder_33b,3,The commit fixes a bug in the MIPS architecture code related to branch range checking.,4,0,1,0,,,,,,,,,92.161,,,,,,
67fda6c2df,ollama_deepseek-coder_33b,3,The commit removes a case from SetHwReg8188EU() function that calls another function directly. This is part of the ongoing effort to get rid of unwanted hal layer.,0,1,2,0,,,,,,,,,94.824,,,,,,
710c8d6c02,ollama_deepseek-coder_33b,3,The commit declares a symbol as static in an ARM64 architecture file. The purpose of this change is to address sparse warnings introduced while adding errata.,0,3,0,0,,,,,,,,,98.686,,,,,,
719ca37972,ollama_deepseek-coder_33b,3,The commit is about removing an incorrect interrupt flags cell from the MDSS nodes in dt-bindings display/msm.,0,0,2,0,,,,,,,,,96.257,,,,,,
7392d87a9f,ollama_deepseek-coder_33b,3,The commit allocates space for arrays in struct ctrl_ref. This is likely to prepare for changing the array size from a driver.,0,1,2,0,,,,,,,,,8.993,,,,,,
76ee15ae1b,ollama_deepseek-coder_33b,3,"The commit adds new PMICs and SoCs to a socinfo driver in the qcom subsystem of the Linux kernel. The added devices are SM8350, SC8280XP, SA8540P, and SM8450.",0,1,3,2,,,,,,,,,68.602,,,,,,
7b0ac469e3,ollama_deepseek-coder_33b,4,The commit fixes a bug in the code where the chip version was recognized as 'unknown' when it was greater than E.,3,0,1,0,,,,,,,,,92.699,,,,,,
801179b670,ollama_deepseek-coder_33b,3,The commit is about removing a software enable count from PRCMU clocks in the ux500 core of the Linux kernel. This change does not add new functionality or capabilities to the codebase.,1,0,1,0,,,,,,,,,99.473,,,,,,
805a3ebed5,ollama_deepseek-coder_33b,3,The commit is about refactoring code to improve readability and maintainability. It moves a macro used in XIP case to be adjacent to the #ifdef CONFIG_XIP_KERNEL directive.,0,0,3,0,,,,,,,,,102.294,,,,,,
8bad51c689,ollama_deepseek-coder_33b,3,The commit enables QUP (Quick USB) and GPI DMA hardware in the sm6350-lena device for arm64 architecture. This is done to add functioning I2C nodes later.,0,1,3,0,,,,,,,,,78.341,,,,,,
8f5a9371e6,ollama_deepseek-coder_33b,4,"The commit fixes a typo in comments, improves code readability by ensuring that comment blocks are on separate lines as per coding style guidelines. It also modifies the description of a variable to make it more descriptive.",3,0,2,0,,,,,,,,,91.988,,,,,,
907862e9ae,ollama_deepseek-coder_33b,3,"The commit fixes an infinite loop issue in the release_swfw_sync function. The problem arises when failing to acquire a hardware semaphore, which is required for resource release. In this case, there's nothing to do but log an error and quit.",4,0,1,0,,,,,,,,,88.433,,,,,,
9231bb1b25,ollama_deepseek-coder_33b,3,The commit updates the pcm3168a driver to use more modern terminology for clocking.,0,1,3,0,,,,,,,,,95.701,,,,,,
944d95f766,ollama_deepseek-coder_33b,3,The commit is removing a pointless hack that was used to check if a file was a swap file. The code is unnecessary as IS_SWAPFILE is always defined.,0,1,2,0,,,,,,,,,93.662,,,,,,
9af41cc334,ollama_deepseek-coder_33b,3,The commit implements a GTP echo response mechanism for handling GTP messages. It also includes logic to handle restart counters for GTPv0 and GTPv1.,2,0,2,3,,,,,,,,,49.74,,,,,,
9b51d9d866,ollama_deepseek-coder_33b,3,The commit is about replacing 'next' versions of cpumask functions with 'first' versions where appropriate. It also introduces a new function called cpumask_first_zero.,0,1,2,0,,,,,,,,,102.688,,,,,,
a373f38cd1,ollama_deepseek-coder_33b,4,"The commit removes a call to 'dtim_assoc' IOVAR from the brcmfmac module. This function is used to get TIM information from firmware after roaming between two access points. However, this functionality is no longer supported in the firmware and hence, the call will always fail. The failure results in an error message being displayed on the console all the time when roam is done.",3,0,2,0,,,,,,,,,99.585,,,,,,
c8e98eaf2b,ollama_deepseek-coder_33b,3,The commit adds support for a specific codec without an amplifier on a new platform. It also includes a board configuration file.,0,1,0,2,,,,,,,,,100.598,,,,,,
cc767e7c69,ollama_deepseek-coder_33b,3,The commit is about adding error handling for zerocopy sendmsg requests that are not supported by the socket.,2,0,1,0,,,,,,,,,92.881,,,,,,
cee7db1b02,ollama_deepseek-coder_33b,3,The commit is about improving the situation by testing existence of xeCJK.sty before loading it. It's a perfective commit as it improves the quality of the code.,0,1,3,0,,,,,,,,,95.391,,,,,,
dc3f4dee81,ollama_deepseek-coder_33b,3,The commit is adding a new macro definition in a header file for use by other parts of the kernel code.,0,1,2,0,,,,,,,,,18.225,,,,,,
de40c281fe,ollama_deepseek-coder_33b,3,The commit replaces simple-KMS helpers with regular atomic helpers in drm/simpledrm module. The change is not functional but architectural.,0,1,0,1,,,,,,,,,98.088,,,,,,
dedc215003,ollama_deepseek-coder_33b,3,The commit adds a new interface for jpeg decoding worker in MT8195 to ensure that three hardware units run in parallel. The commit is signed off by multiple developers.,0,1,2,3,,,,,,,,,98.058,,,,,,
e1553351d7,ollama_deepseek-coder_33b,3,The commit is about removing unnecessary print statements from the libata library in Linux kernel.,0,1,0,1,,,,,,,,,57.734,,,,,,
e5fc78252c,ollama_deepseek-coder_33b,3,The commit adds support for zstate during extended vblank in AMD's display driver. It involves changes to how the driver handles Freesync state transitions.,0,1,2,2,,,,,,,,,96.755,,,,,,
e688ba3e27,ollama_deepseek-coder_33b,3,The commit fixes a bug in the amdgpu driver related to Control Flow Integrity (CFI) violation. The bug is caused by a mismatch between the function pointer prototype and the actual parameter type.,3,0,1,0,,,,,,,,,95.577,,,,,,
e79368b15d,ollama_deepseek-coder_33b,3,The commit corrects a typo in the 'resets' property name to 'reset'. It also adds missing 'additionalProperties'.,2,0,2,0,,,,,,,,,99.01,,,,,,
e950329880,ollama_deepseek-coder_33b,3,The commit is about silencing a GCC warning related to array bounds in the ath9k driver code.,0,1,2,0,,,,,,,,,28.364,,,,,,
ee74fdf0ca,ollama_deepseek-coder_33b,3,The commit is changing a function call from pm_runtime_get_sync to pm_runtime_resume_and_get. This change is likely aimed at simplifying the code.,0,1,2,0,,,,,,,,,92.878,,,,,,
f110ed8498,ollama_deepseek-coder_33b,3,The commit is about splitting out fixed file installation and removal into a separate module from the filetable code in io_uring. It also suggests that helpers should take a context rather than an io_kiocb for this operation.,0,1,3,0,,,,,,,,,103.649,,,,,,
f3116f2e52,ollama_deepseek-coder_33b,3,The commit updates DT bindings for two separate decoder blocks in the media subsystem of the Linux kernel. It also adds support for a new power-domain controller vpu-blk-ctrl.,0,1,0,2,,,,,,,,,98.326,,,,,,
fab6f4904e,ollama_deepseek-coder_33b,3,The commit is removing a macro named IWL_DEVICE_BZ_COMMON from the iwlwifi configuration file. This change does not seem to be related to any bug fixing or feature addition.,0,0,1,0,,,,,,,,,95.116,,,,,,
