hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
002752af7b,ollama_gpt-oss_120b,4,"The patch changes fwnode APIs to accept error pointers, letting callers pass results of functions that may return ERR_PTR() without extra NULL/ERR checks, simplifying code and avoiding missed error handling.",0,4,0,0,,,,,,,,,49.039,,,,,,
00aaca3d07,ollama_gpt-oss_120b,4,Updates QCOM QMP PHY device tree binding docs to correct child node description from per‑lane to per‑PHY.,0,0,3,0,,,,,,,,,54.41,,,,,,
00fa7f031d,ollama_gpt-oss_120b,3,"The commit introduces core code structures in the AMD display driver to support Firmware Assisted Memory Switching (FAMS), laying groundwork in the DC layer before the feature can be enabled in amdgpu_dm.",0,0,0,4,,,,,,,,,51.406,,,,,,
016017a195,ollama_gpt-oss_120b,3,"Adds #ifdef guards around two drm/ttm lines that assume real x86 hardware, enabling the driver to compile when the kernel is built for ARCH=um (user‑mode Linux).",4,0,0,0,,,,,,,,,53.629,,,,,,
01c3f0387c,ollama_gpt-oss_120b,4,"Adds const qualifier to qcom_icc_bcm pointer declarations, ensuring they cannot be modified and improving safety.",0,4,0,0,,,,,,,,,52.908,,,,,,
0209b5830b,ollama_gpt-oss_120b,3,"The patch corrects the handling of 64‑bit arguments in SBI PMU calls when compiled for 32‑bit RISC‑V, ensuring proper register usage and correct values on RV32 platforms.",4,0,0,0,,,,,,,,,52.08,,,,,,
0255571a16,ollama_gpt-oss_120b,3,"The commit updates perf's CPU map handling to use the perf_cpu_map library API instead of direct raw accesses, improving reference‑count handling and consistency with BPF code.",0,0,4,0,,,,,,,,,50.976,,,,,,
0263256791,ollama_gpt-oss_120b,3,"The patch introduces tracepoints into DMA allocation/free paths, refactors the code to funnel allocations through a single tracepoint, and records the actual allocating function for better debugging of memory violations.",0,0,0,4,,,,,,,,,52.638,,,,,,
0285042fed,ollama_gpt-oss_120b,3,The commit refactors the cs42l42 driver by dividing probe() and remove() into distinct stages and adding an init_done flag to handle SoundWire enumeration constraints.,0,0,4,0,,,,,,,,,53.592,,,,,,
029d6586dc,ollama_gpt-oss_120b,4,"The commit adds a device‑tree node for the Qualcomm SC7280 Data Capture and Compare (DCC) hardware, providing its compatible string and register address to enable kernel support for this peripheral.",0,0,0,4,,,,,,,,,54.408,,,,,,
0301bcd599,ollama_gpt-oss_120b,3,"The patch refactors const handling in the iwlwifi driver, replacing direct const‑to‑void* casts with uintptr_t casts and removing unnecessary const‑dropping casts for dma_map_single(), to satisfy stricter compiler checks.",0,0,4,0,,,,,,,,,49.997,,,,,,
034921cdea,ollama_gpt-oss_120b,4,"The patch refactors the s390/vfio-ap driver to obtain queue devices via the AP bus's ap_get_qdev() lookup instead of iterating a device list, leveraging a hash‑table for faster access.",0,0,4,0,,,,,,,,,51.758,,,,,,
038efb6348,ollama_gpt-oss_120b,3,"The commit corrects handling of zero‑length NFSv4.2 CLONE operations when a delegation is held, using the server's GETATTR size instead of incorrectly setting the inode size to zero.",4,0,0,0,,,,,,,,,52.387,,,,,,
039d5d4db4,ollama_gpt-oss_120b,4,"Implements a get_snr() macro for the wcn36xx driver, extracting SNR from BD descriptors to support future mac80211 survey operations.",0,0,0,4,,,,,,,,,55.18,,,,,,
03a6b195e8,ollama_gpt-oss_120b,3,"The patch updates raid5 stripe_head handling to fully initialize embedded bios with bio_init, replacing partial init, manual dev/op settings, and bio_reset, simplifying the setup.",0,0,4,0,,,,,,,,,55.248,,,,,,
03eb65224e,ollama_gpt-oss_120b,3,"The commit removes an unnecessary backslash at the end of a line in the spr_cstates[] array definition within the intel_idle driver, cleaning up the source without altering functionality.",0,0,4,0,,,,,,,,,50.119,,,,,,
03f16cd020,ollama_gpt-oss_120b,3,"Adds CONFIG_OBJTOOL and replaces CONFIG_STACK_VALIDATION references, making stack validation an optional objtool feature; primarily a build‑config refactor.",0,0,4,0,,,,,,,,,54.095,,,,,,
03fdb11da9,ollama_gpt-oss_120b,3,"The patch changes two variables in moxart_ether.c from generic u32 to the explicit little‑endian __le32 type, addressing Sparse warnings about incorrect endianness handling.",4,0,0,0,,,,,,,,,54.506,,,,,,
0414441259,ollama_gpt-oss_120b,4,"The commit corrects a misspelled word in the SCSI documentation, altering only the text and not changing any code or behavior.",0,0,4,0,,,,,,,,,46.823,,,,,,
044034efbe,ollama_gpt-oss_120b,3,"Patch changes the GPPLL fractional‑N clock MFD register from 0 to 1, aligning with spec that 0 is disallowed.",4,0,0,0,,,,,,,,,53.741,,,,,,
046545a661,ollama_gpt-oss_120b,3,"The patch modifies kill_accessing_process() in mm/hwpoison to return -EHWPOISON when a page is already poisoned, fixing the wrong error code that caused a spurious ""Memory error not recovered"" log and duplicate SIGBUS delivery.",4,0,0,0,,,,,,,,,54.784,,,,,,
04c439b367,ollama_gpt-oss_120b,3,"Updates the nvmem snvs-lpgpr DT binding docs to show i.MX8M compatible strings also include the fallback fsl,imx7d-snvs-lpgpr, documenting both options.",0,0,3,0,,,,,,,,,52.667,,,,,,
04e0456f77,ollama_gpt-oss_120b,4,"The commit deletes a dev_err call that was redundant because devm_ioremap_resource already reports errors, thus removing duplicate error messages.",0,0,4,0,,,,,,,,,46.264,,,,,,
04e551d66d,ollama_gpt-oss_120b,3,"The commit adds handling for multicast router (mrouter) ports in the sparx5 network driver, ensuring they join all active multicast groups and override disabled flooding, enabling proper multicast forwarding.",0,0,0,4,,,,,,,,,51.536,,,,,,
0519f73adb,ollama_gpt-oss_120b,4,"The commit renames the struct xilinx_pcie_port to xilinx_pcie throughout the driver to follow the <driver>_pcie naming convention, without altering any functionality.",0,0,4,0,,,,,,,,,53.43,,,,,,
0537692bbe,ollama_gpt-oss_120b,4,"The commit deletes a verbose debug printk from the Qualcomm QMP combo PHY init routine, cleaning up unnecessary logging in the driver.",0,0,4,0,,,,,,,,,51.197,,,,,,
0542aac494,ollama_gpt-oss_120b,4,"The commit revises the GPIO IR LED device‑tree bindings, converting them to the new DT schema format, updating the binding documentation to follow schema conventions.",0,0,4,0,,,,,,,,,55.821,,,,,,
059ee82b64,ollama_gpt-oss_120b,3,"The commit modifies unx_lookup_cred() to use the same mempool allocation strategy as rpc_malloc(), correcting an allocation problem in the SUNRPC subsystem.",4,0,0,0,,,,,,,,,50.061,,,,,,
05b90d2404,ollama_gpt-oss_120b,4,Adds documentation for two new sc8280xp compatible devices (CRD and Lenovo Thinkpad X13s) in the arm/qcom dt-bindings.,0,0,4,0,,,,,,,,,46.533,,,,,,
05f333b746,ollama_gpt-oss_120b,4,"Adds a device‑tree node for the SM8150 Ethernet QOS controller, correcting interrupt numbers and adding its power‑domain, enabling kernel support for the Ethernet hardware.",0,0,0,4,,,,,,,,,55.356,,,,,,
069fc464f1,ollama_gpt-oss_120b,3,"The patch replaces a hard‑coded value 9 with the PAGE_SECTORS_SHIFT macro in block code and removes an unnecessary cast, making the code clearer and relying on compiler‑generated casting.",0,0,4,0,,,,,,,,,54.468,,,,,,
0704a8586f,ollama_gpt-oss_120b,4,"The patch updates the s390 DASD driver to create its sysfs entries via the kobj_type default_groups field instead of the deprecated default_attrs, aligning with the newer kobject API.",0,0,4,0,,,,,,,,,43.06,,,,,,
079c4c0c6c,ollama_gpt-oss_120b,3,"The patch replaces custom read‑modify‑write code in the i915 DVO enable/disable paths with the generic intel_de_rmw() helper and switches to intel_de_posting_read() for posting reads, consolidating register access logic.",0,0,4,0,,,,,,,,,55.247,,,,,,
081e8432ad,ollama_gpt-oss_120b,3,"The patch deletes the hisilicon,hi6220-reset dt-binding because the related controllers are already documented, removing redundant documentation.",0,0,4,0,,,,,,,,,54.082,,,,,,
085292c3d7,ollama_gpt-oss_120b,4,"The commit reverts a previous addition of pipe1 hardware support because it caused graphics hangs on Navi 21 with GNOME Wayland, restoring prior behavior to fix the regression.",4,0,0,0,,,,,,,,,51.453,,,,,,
088c840599,ollama_gpt-oss_120b,3,"The patch introduces a small wrapper struct to hold the __iomem pointer, replacing a generic void* in pci_config_window.priv, eliminating sparse static‑analysis warnings about address‑space mismatches.",0,0,4,0,,,,,,,,,53.199,,,,,,
08a987a8a0,ollama_gpt-oss_120b,3,"The patch extends the CRIU PROCESS_INFO ioctl in the amdkfd driver to report the number of SVM ranges and their total private data size, enabling future checkpoint/restore support for shared virtual memory.",0,0,0,4,,,,,,,,,48.36,,,,,,
09570c5010,ollama_gpt-oss_120b,3,"The patch adds a new boolean 'submission_initialized' flag to the i915 GuC driver and uses it to track submission setup, replacing the previous check that depended on the LRC descriptor pool which is being removed.",0,4,0,0,,,,,,,,,50.33,,,,,,
0966d38583,ollama_gpt-oss_120b,4,"Adjusts the auipc+jalr relocation range checks for RISC-V to correctly handle the signed 32‑bit offset, fixing overflow errors when the offset approaches the limits of the 20‑bit and 12‑bit immediates.",4,0,0,0,,,,,,,,,49.863,,,,,,
09e7af76db,ollama_gpt-oss_120b,3,"Adds a check for clk_enable() return value in davinci_mmc driver and returns an error on failure, ensuring proper error handling.",4,0,0,0,,,,,,,,,54.684,,,,,,
0a068f4a71,ollama_gpt-oss_120b,3,"The patch adds missing asterisks in comment block delimiters of trace_events_hist.c, correcting formatting and silencing clang warnings about bad lines.",0,0,4,0,,,,,,,,,52.291,,,,,,
0a3a4b9d2b,ollama_gpt-oss_120b,3,The patch enlarges the static name array in the Exynos MCT driver from length 10 to a larger size so that each CPU's local timer interrupt can be printed correctly when the SoC has 12 or more timers.,0,0,0,4,,,,,,,,,50.248,,,,,,
0a5bfb824a,ollama_gpt-oss_120b,3,"The patch updates KVM PPC Book3S HV handling of the decrementer during VM migration. Previously a workaround set an absolute expiry; after changing to guest‑timebase‑relative expiry, the initialization must also be relative, otherwise the vCPU hangs. The commit adjusts this initialization to prevent the hang.",4,0,0,0,,,,,,,,,53.506,,,,,,
0adc2ab0e8,ollama_gpt-oss_120b,3,"The patch modifies f2fs to store io_flags in the bio structure, ensuring that I/O merging respects the original flags and prevents unnecessary splitting caused by differing op_flags among fio holders.",4,0,0,0,,,,,,,,,49.962,,,,,,
0b046e12ae,ollama_gpt-oss_120b,3,"The patch streamlines the compound_range_next() helper in the gup code by removing a redundant order check and replacing PageCompound() with PageHead(), since a compound page always has order >=1 and cannot be a tail page.",0,0,4,0,,,,,,,,,54.951,,,,,,
0b465150b3,ollama_gpt-oss_120b,3,"The patch removes the HAL_DEF_IS_SUPPORT_ANT_DIV case from GetHalDefVar8188EUsb() in the r8188eu driver and moves that logic into a new function, continuing the removal of the legacy HAL layer.",0,0,4,0,,,,,,,,,49.621,,,,,,
0b55f6bc46,ollama_gpt-oss_120b,3,"The patch corrects the handling of DSC bits_per_pixel in the MSM DPU1 driver, using the 6.4 fractional format directly instead of the previous incorrect integer‑only math.",4,0,0,0,,,,,,,,,55.519,,,,,,
0b8ff0ba27,ollama_gpt-oss_120b,3,"The commit changes the perf test suite to use the thloop workload instead of the previous record test workload, removing the need for a compiler during testing.",0,0,4,0,,,,,,,,,50.841,,,,,,
0b94f2651f,ollama_gpt-oss_120b,3,"Adds a check in hci_cmd_sync_queue to return an error when the HCI_UNREGISTER flag is set, preventing commands from being queued after the device is being unregistered, which could otherwise cause a use‑after‑free.",4,0,0,0,,,,,,,,,41.675,,,,,,
0bd5ab511e,ollama_gpt-oss_120b,4,"Adds a likely() annotation to ICE_XDP_REDIR and its callsite, guiding the compiler to treat XDP_REDIRECT as the common case, thus improving branch prediction and generated code speed.",0,0,4,0,,,,,,,,,57.751,,,,,,
0c51e12e21,ollama_gpt-oss_120b,4,"The patch invalidates unresolved unicast neighbour entries for broadcast addresses when the kernel adds the matching broadcast route, eliminating stale entries that caused packet drops.",4,0,0,0,,,,,,,,,54.846,,,,,,
0c7833b9e8,ollama_gpt-oss_120b,3,"The patch deletes an unnecessary `asm/termios.h` include from n_hdlc.c, because the file already includes linux/tty.h which pulls in the proper termios header, simplifying the include hierarchy.",0,0,4,0,,,,,,,,,56.979,,,,,,
0c9ee5ba75,ollama_gpt-oss_120b,4,"The commit makes brcmstb_reset() static in the sdhci-brcmstb driver, eliminating a -Wmissing-prototypes compiler warning.",0,0,4,0,,,,,,,,,48.472,,,,,,
0c9f178778,ollama_gpt-oss_120b,3,"The commit deletes unused guest PASID UAPI interfaces and definitions from the IOMMU subsystem because they are unreferenced and will be replaced by a new iommufd design, eliminating dead code.",0,0,4,0,,,,,,,,,51.849,,,,,,
0ca18d09c7,ollama_gpt-oss_120b,4,"Adds a check for mmc_add_host()'s return value in the moxart MMC driver; on failure it jumps to an error path that calls mmc_free_host(), preventing a memory leak and kernel crash.",4,0,0,0,,,,,,,,,46.984,,,,,,
0d8928a94b,ollama_gpt-oss_120b,4,"The patch replaces the undefined __umoddi3 operator in the AMD GPU driver with div_u64_rem, fixing a link error when compiling the driver for 32‑bit i386.",4,0,0,0,,,,,,,,,51.249,,,,,,
0dc33c6583,ollama_gpt-oss_120b,3,"The patch modifies the MSCC MACsec driver to stop copying encryption keys when setting up a flow, eliminating the need to zero them later and reducing the risk of key remnants in memory.",0,4,0,0,,,,,,,,,55.628,,,,,,
0e3f72931f,ollama_gpt-oss_120b,3,"Switches vhost/vsock packet allocation from kmalloc to kvmalloc/kvfree to avoid allocation failures for large (≈1 MiB) packets, fixing crashes observed during large SFTP transfers.",4,0,0,0,,,,,,,,,46.576,,,,,,
0e597e2aff,ollama_gpt-oss_120b,3,The patch disables the RX error interrupt in the dp83822 driver to stop an interrupt flood caused by the RCSR register filling up when the cable is disconnected.,4,0,0,0,,,,,,,,,49.457,,,,,,
0ebdc51787,ollama_gpt-oss_120b,3,"Adds a compatible string for the Aries Embedded M100PFSEVP SOM/EVK platform to the RISC‑V Microchip dt‑bindings, documenting support for this new hardware.",0,0,0,4,,,,,,,,,52.853,,,,,,
0ef882074e,ollama_gpt-oss_120b,3,"The commit adds runtime DSP path creation and freeing for Intel AVS ASoC driver, using topology templates to dynamically allocate IDs during hw_params and release them on hw_free, enabling PCM operations.",0,0,0,4,,,,,,,,,48.721,,,,,,
0f12a22f37,ollama_gpt-oss_120b,3,"The patch adds a flush_tlb call after updating page table entries for VG20 GPUs with XGMI bridges, preventing stale TLB entries cached in the translation cache from causing stalls.",4,0,0,0,,,,,,,,,50.0,,,,,,
0f60740652,ollama_gpt-oss_120b,3,"The commit adds support for the Allwinner H616 USB PHY by defining a new configuration structure that captures its unique properties and registers a new compatible string, extending the sun4i-usb PHY driver to handle this SoC.",0,0,0,4,,,,,,,,,51.601,,,,,,
0f9fa5f58c,ollama_gpt-oss_120b,4,"Adds support for the IVO M133NW4J-R3 eDP panel by creating a new panel entry in drm/panel-edp, using generic delay_200_500_p2e100 timings as a temporary placeholder.",0,0,0,4,,,,,,,,,46.218,,,,,,
0fa32dad1e,ollama_gpt-oss_120b,4,"Renames the KVM self‑test file evmcs_test to hyperv_evmcs, aligning it with Hyper‑V naming conventions and removing the redundant _test suffix.",0,0,4,0,,,,,,,,,60.054,,,,,,
10377bb293,ollama_gpt-oss_120b,3,"The patch adds the static keyword to the of_match_tables definitions in the Arizona MFD driver after splitting them for I2C and SPI, making the tables internal to the compilation unit.",4,0,0,0,,,,,,,,,54.071,,,,,,
1038fd78a1,ollama_gpt-oss_120b,4,"Adds infrastructure for KPP template instances: defines struct kpp_instance, implements kpp_register_instance and helper functions, and documents them, enabling future template-based KPP algorithms.",0,0,0,4,,,,,,,,,55.118,,,,,,
10a2199caf,ollama_gpt-oss_120b,4,"The patch reorders imx‑rngc driver init: it clears the IRQ mask before registering the IRQ handler, preventing a premature completion that caused a kernel crash during boot.",4,0,0,0,,,,,,,,,53.867,,,,,,
10a872375d,ollama_gpt-oss_120b,3,"The commit removes unnecessary supply and clock description entries from the Qualcomm QMP PHY device tree binding files, simplifying the documentation without altering functional behavior.",0,0,4,0,,,,,,,,,46.44,,,,,,
1140f96cd4,ollama_gpt-oss_120b,4,"Updates dt-binding documentation for AD7923/AD7924/AD7927 to note driver compatibility and relationship, without changing code.",0,0,4,0,,,,,,,,,51.766,,,,,,
116c3f4a78,ollama_gpt-oss_120b,3,"The commit raises the HID driver’s maximum LED brightness for the Dream Cheeky device to 63, correcting an incorrect limit and enabling full brightness as verified on the hardware.",4,0,0,0,,,,,,,,,48.747,,,,,,
11c2bf4a20,ollama_gpt-oss_120b,3,"The patch adds a check in mvebu_pcie_hw_rd_conf() for invalid read sizes, returning all-ones and PCIBIOS_BAD_REGISTER_NUMBER, mirroring the write path handling.",4,0,0,0,,,,,,,,,53.453,,,,,,
1280d4b76f,ollama_gpt-oss_120b,4,"Removes the custom bit_reverse() function and replaces it with the standard bitrev8() from linux/bitrev.h plus a bitshift, eliminating duplicated code.",0,0,4,0,,,,,,,,,52.878,,,,,,
1299a129a9,ollama_gpt-oss_120b,3,"The patch moves the early TLB flush (local_flush_tlb_all) to run right after pt‑walker setup and before page allocation on LoongArch, and relocates a pgtable bits define function into tlb_init, fixing a boot failure of the second kernel after kexec/kdump on SMP systems.",4,0,0,0,,,,,,,,,57.022,,,,,,
