hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
0b94f2651f,ollama_gemma4_31b,4,"The commit modifies hci_cmd_sync_queue to return an error if the HCI_UNREGISTER flag is set, preventing the queuing of commands when the device is being unregistered to avoid a Use-After-Free (UAF) vulnerability.",0,4,0,0,,,,,,,,,253.067,,,,,,
0c7833b9e8,ollama_gemma4_31b,4,"The commit removes a redundant and 'stray' include of <asm/termios.h> from n_hdlc.c, as the required definitions are already provided via <linux/tty.h>.",0,0,4,0,,,,,,,,,332.858,,,,,,
12aeaaba08,ollama_gemma4_31b,4,"The commit updates the documentation for the 'perf c2c' tool, specifically adding the 'N/A' metric for store operations to the report table description.",0,0,4,0,,,,,,,,,338.083,,,,,,
131a79b474,ollama_gemma4_31b,4,"The commit fixes race conditions and memory management issues related to the hugetlb vma lock. It ensures new vma locks are allocated during vma splitting to avoid double-freeing, and modifies the range unmapping process to free the vma lock instead of just clearing VM_MAYSHARE to prevent subsequent pmd sharing.",4,0,0,0,,,,,,,,,411.336,,,,,,
1634602627,ollama_gemma4_31b,4,"The commit updates the Device Tree bindings for the Realtek RT5682S codec to formally document the AVDD and MICVDD power supply properties, which were already being used in some device tree files.",0,0,4,0,,,,,,,,,340.806,,,,,,
16ed828b87,ollama_gemma4_31b,4,The commit fixes a memory resource leak in the zorro7xx_remove_one function by adding a missing iounmap() call to ensure that memory-mapped I/O regions are properly freed when the device is removed.,4,0,0,0,,,,,,,,,409.125,,,,,,
1f74399fd1,ollama_gemma4_31b,4,The commit removes an unused field ('work') from the 'mlx5e_async_ctx' structure in the kTLS implementation of the mlx5e driver.,0,0,4,0,,,,,,,,,339.484,,,,,,
23cc6d8c37,ollama_gemma4_31b,4,The commit changes the type of the `key_idx` member in the `cfg80211_auth_request` struct from unsigned to signed to allow the value -1 to be assigned without triggering static analysis warnings.,0,0,4,0,,,,,,,,,338.754,,,,,,
2fadc6ea4a,ollama_gemma4_31b,4,"The commit sorts the CONFIG_SURFACE_PLATFORMS configuration option in the RISC-V defconfigs to match the output of savedefconfig, ensuring consistency in the configuration files.",0,0,4,0,,,,,,,,,334.702,,,,,,
3044a4f271,ollama_gemma4_31b,4,"The commit introduces a helper function `mcp251xfd_is_fd_mode()` to encapsulate the check for whether the chip's FIFOs are in CAN-FD mode, replacing existing inline checks.",0,0,4,0,,,,,,,,,339.949,,,,,,
35eee9a363,ollama_gemma4_31b,4,"The commit modifies the RTC selftests to skip execution when a Real Time Clock (RTC) device is not present in the system, preventing unnecessary test failures.",0,0,4,0,,,,,,,,,409.828,,,,,,
3cffb26fbb,ollama_gemma4_31b,4,"The commit removes a redundant assignment to the 'bytes' variable in sound/pci/echoaudio/midi.c, which was identified as dead code by a clang scan build warning.",0,0,4,0,,,,,,,,,309.07,,,,,,
4df002d908,ollama_gemma4_31b,4,"The commit decouples the 'rcuscale' tool from the dependency on 'RCU Tasks' in kernels configured with CONFIG_PREEMPT_NONE=y, preventing the unnecessary inclusion of RCU Tasks when only rcuscale is desired.",0,0,4,0,,,,,,,,,334.757,,,,,,
562f5bc48a,ollama_gemma4_31b,4,"The commit removes a duplicated phrase 'be split be split' in a comment within the spte.h header file, correcting a typo.",0,0,4,0,,,,,,,,,340.127,,,,,,
5b45b1c8b8,ollama_gemma4_31b,4,The commit reverts a previous change that populated the dcn315 clock table based on dcfclk. This is done to avoid a 'no read' situation and potential underflow caused by how the power management firmware (pmfw) fills the table when dcfclk states are disabled.,4,0,0,0,,,,,,,,,309.577,,,,,,
5dc6ce767d,ollama_gemma4_31b,4,The commit adds a compatible string for the Renesas RZ/V2L SoC's Mali-G31 GPU to the Device Tree bindings documentation.,0,0,0,4,,,,,,,,,338.743,,,,,,
