hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
0b94f2651f,ollama_deepseek-r1_32b,3,"The commit adds a check to prevent queuing Bluetooth commands when the HCI_UNREGISTER flag is set, avoiding a use-after-free (UAF) error.",4,0,0,0,,,,,,,,,210.413,,,,,,
0c7833b9e8,ollama_deepseek-r1_32b,3,The commit removes an unnecessary include statement in n_hdlc.c to simplify the include hierarchy and improve code maintainability.,0,0,4,0,,,,,,,,,277.14,,,,,,
12aeaaba08,ollama_deepseek-r1_32b,3,"The commit updates documentation for a new 'N/A' store metric in perf-c2c, reflecting changes in report tables.",0,0,0,4,,,,,,,,,218.022,,,,,,
131a79b474,ollama_deepseek-r1_32b,3,This commit fixes issues related to vma lock handling during splitting and unmapping in the hugetlb subsystem. It addresses race conditions and ensures proper lock management across VMAs.,4,0,0,0,,,,,,,,,254.729,,,,,,
1634602627,ollama_deepseek-r1_32b,3,The commit updates the devicetree bindings for the rt5682s codec by adding AVDD and MICVDD power supply definitions. These are required for proper hardware configuration.,0,1,4,0,,,,,,,,,220.419,,,,,,
16ed828b87,ollama_deepseek-r1_32b,4,Fixes a resource leak in zorro7xx_remove_one() by adding an iounmap() call to properly release resources.,4,0,0,0,,,,,,,,,251.426,,,,,,
1f74399fd1,ollama_deepseek-r1_32b,3,"The commit removes an unused 'work' field from a struct in the mlx5e_async_ctx structure, cleaning up unnecessary code.",0,1,4,0,,,,,,,,,219.585,,,,,,
23cc6d8c37,ollama_deepseek-r1_32b,3,The commit changes the type of key_idx from unsigned to signed in the cfg80211_auth_request struct to prevent static checker warnings when -1 is assigned.,0,4,0,0,,,,,,,,,221.583,,,,,,
2fadc6ea4a,ollama_deepseek-r1_32b,3,"The commit sorts the CONFIG_SURFACE_PLATFORMS in defconfig files to align with savedefconfig order, ensuring consistency without functional changes.",0,0,4,0,,,,,,,,,280.359,,,,,,
3044a4f271,ollama_deepseek-r1_32b,3,The commit introduces a helper function mcp251xfd_is_fd_mode() to replace open-coded checks for CAN-FD mode. It improves code maintainability by centralizing the condition check.,0,1,4,0,,,,,,,,,219.375,,,,,,
35eee9a363,ollama_deepseek-r1_32b,3,"This commit modifies the RTC test suite to skip tests when the RTC device is not present. It adds checks in multiple test functions to handle cases where the RTC file descriptor is unavailable, preventing test failures in such scenarios.",0,2,3,0,,,,,,,,,254.738,,,,,,
3cffb26fbb,ollama_deepseek-r1_32b,3,"Removes a redundant variable assignment that was causing a dead store warning in the compiler. The 'bytes' variable was assigned but never used, so this commit cleans up the code to eliminate the warning.",0,1,4,0,,,,,,,,,241.597,,,,,,
4df002d908,ollama_deepseek-r1_32b,3,"This commit modifies the rcuscale configuration to decouple it from RCU Tasks, allowing rcuscale to function without requiring RCU Tasks. This reduces unnecessary kernel size and complexity.",0,2,3,0,,,,,,,,,257.736,,,,,,
