hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
0b94f2651f,ollama_gpt-oss_20b,4,"Adds a guard in hci_cmd_sync_queue to return -ENODEV when the device is unregistering, preventing command queuing after hci_unregister_dev and avoiding a use‑after‑free.",4,0,0,0,,,,,,,,,51.557,,,,,,
0c7833b9e8,ollama_gpt-oss_20b,4,"Removes an unnecessary asm/termios.h include from n_hdlc.c, relying on linux/tty.h which already pulls termios.h.",0,0,4,0,,,,,,,,,62.992,,,,,,
12aeaaba08,ollama_gpt-oss_20b,4,Updates perf-c2c documentation to include the new 'N/A' store metric and adjust related tables.,0,0,0,0,,,,,,,,,55.857,,,,,,
131a79b474,ollama_gpt-oss_20b,4,"Fixes race and double‑free bugs in huge‑page VMA handling by correctly allocating, freeing, and locking vma‑specific locks during split and unmap operations, and ensures locks exist for all VM_MAYSHARE mappings.",4,4,0,0,,,,,,,,,66.597,,,,,,
1634602627,ollama_gpt-oss_20b,4,"Adds AVDD and MICVDD supply properties to the realtek rt5682s device tree binding, documenting required regulator nodes and updating examples.",0,0,0,4,,,,,,,,,55.529,,,,,,
16ed828b87,ollama_gpt-oss_20b,4,Adds missing iounmap in zorro7xx_remove_one to fix a resource leak.,4,0,0,0,,,,,,,,,65.248,,,,,,
1f74399fd1,ollama_gpt-oss_20b,4,"Removes an unused work_struct field from mlx5e_async_ctx in kTLS TX code, cleaning up the structure.",0,0,4,0,,,,,,,,,55.952,,,,,,
23cc6d8c37,ollama_gpt-oss_20b,4,Changes cfg80211_auth_request::key_idx from unsigned to signed to allow -1 and avoid static checker warnings.,0,0,4,0,,,,,,,,,57.427,,,,,,
2fadc6ea4a,ollama_gpt-oss_20b,4,"Removes the commented CONFIG_SURFACE_PLATFORMS line from two RISC‑V defconfig files, effectively re‑ordering the config entries to match savedefconfig output; no functional change.",0,0,4,0,,,,,,,,,63.83,,,,,,
3044a4f271,ollama_gpt-oss_20b,4,Adds helper function mcp251xfd_is_fd_mode() to centralize FD mode detection and replaces inline checks in FIFO and ring code.,0,0,4,0,,,,,,,,,55.481,,,,,,
35eee9a363,ollama_gpt-oss_20b,4,"Adds checks to skip RTC tests when the RTC device is missing, preventing false failures in the test suite.",4,0,0,0,,,,,,,,,67.019,,,,,,
3cffb26fbb,ollama_gpt-oss_20b,4,"Removes a redundant assignment to the variable 'bytes' in snd_echo_midi_output_write, eliminating a dead store and cleaning up a clang warning.",0,0,4,0,,,,,,,,,55.013,,,,,,
