hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
0b94f2651f,ollama_gpt-oss_120b,4,"Ensures hci_cmd_sync_queue returns an error when HCI_UNREGISTER is set, preventing commands from being queued after the device is unregistered and avoiding a use‑after‑free.",4,0,0,0,,,,,,,,,54.197,,,,,,
0c7833b9e8,ollama_gpt-oss_120b,4,"Removes an unnecessary asm/termios.h include from n_hdlc.c, relying on linux/tty.h which already provides the needed termios definitions, simplifying the include hierarchy.",0,0,4,0,,,,,,,,,59.439,,,,,,
12aeaaba08,ollama_gpt-oss_120b,4,"Updates perf c2c documentation to include the newly added 'N/A' store metric in the report table, reflecting a change in metric definitions.",0,0,4,0,,,,,,,,,59.335,,,,,,
131a79b474,ollama_gpt-oss_120b,4,"Fixes race and double‑free bugs in hugetlb VMA lock handling during VMA split and range unmapping, and ensures a lock is allocated for all VM_MAYSHARE vmas.",4,0,0,0,,,,,,,,,68.495,,,,,,
1634602627,ollama_gpt-oss_120b,4,"Adds the AVDD and MICVDD power supply entries to the rt5682s device‑tree binding documentation, reflecting supplies already used in a board DTS.",0,0,4,0,,,,,,,,,58.764,,,,,,
16ed828b87,ollama_gpt-oss_120b,4,"Adds a missing iounmap() in zorro7xx_remove_one() to release a resource allocated by ioremap() during probe, fixing a leak.",4,0,0,0,,,,,,,,,68.549,,,,,,
1f74399fd1,ollama_gpt-oss_120b,4,"Deletes the unused 'work' member from struct mlx5e_async_ctx in the mlx5e driver, eliminating dead code.",0,0,4,0,,,,,,,,,58.437,,,,,,
23cc6d8c37,ollama_gpt-oss_120b,4,Changes cfg80211_auth_request.key_idx from unsigned to signed to allow -1 sentinel values and silence static‑analysis warnings; no functional behavior change.,0,0,4,0,,,,,,,,,59.79,,,,,,
2fadc6ea4a,ollama_gpt-oss_120b,4,"The commit reorders the entries of CONFIG_SURFACE_PLATFORMS in RISC-V defconfig files to match the ordering produced by savedefconfig, without altering any functional behavior.",0,0,4,0,,,,,,,,,59.933,,,,,,
3044a4f271,ollama_gpt-oss_120b,4,The patch adds a helper function mcp251xfd_is_fd_mode() to test whether the MCP251xfd CAN controller operates in CAN-FD mode and replaces existing inline checks with calls to this function.,0,0,4,0,,,,,,,,,58.849,,,,,,
35eee9a363,ollama_gpt-oss_120b,4,"The patch modifies the RTC self‑test suite to detect if a real‑time clock device is absent and, in that case, skip the test instead of marking it as failed.",0,0,4,0,,,,,,,,,68.192,,,,,,
3cffb26fbb,ollama_gpt-oss_120b,4,"The patch removes an unnecessary assignment to the variable 'bytes' in sound/pci/echoaudio/midi.c, which was overwritten later and never read, eliminating a dead store warning from clang static analysis.",0,0,4,0,,,,,,,,,64.738,,,,,,
4df002d908,ollama_gpt-oss_120b,3,"The patch modifies kernel configuration to allow rcuscale to be built without automatically enabling RCU Tasks on PREEMPT_NONE kernels, removing an unnecessary dependency and reducing kernel size and tracing complexity.",0,0,4,0,,,,,,,,,60.315,,,,,,
562f5bc48a,ollama_gpt-oss_120b,4,"The patch edits spte.h in the KVM x86 MMU code to delete a duplicated phrase ""be split"" in a comment or string, correcting it to a single occurrence.",0,0,4,0,,,,,,,,,58.98,,,,,,
5b45b1c8b8,ollama_gpt-oss_120b,4,"The commit reverts a previous modification that filled the DCN315 clock table using dcfclk values. The revert is needed because when dcfclk states are disabled, the table leads to a no‑read/underflow condition, so the change restores the prior behavior until a proper fix is implemented.",4,0,0,0,,,,,,,,,64.331,,,,,,
5dc6ce767d,ollama_gpt-oss_120b,4,The commit updates the device‑tree bindings documentation for the Mali‑Bifrost GPU on the Renesas RZ/V2L (R9A07G054) SoC by adding the appropriate compatible string entry.,0,0,4,0,,,,,,,,,59.678,,,,,,
60b3c27fb9,ollama_gpt-oss_120b,4,"The patch renames the struct pcie_port to dw_pcie_rp to align with the driver’s naming convention, updating all references accordingly.",0,0,4,0,,,,,,,,,60.105,,,,,,
647df0d41b,ollama_gpt-oss_120b,4,"The commit corrects a printf‑style format string in the AMD XGBE driver: it changes the %hx specifier to %x (or equivalent) so that the promoted int argument from ntohs() matches the format, eliminating a clang -Wformat warning.",0,0,4,0,,,,,,,,,65.14,,,,,,
64ac0befe7,ollama_gpt-oss_120b,4,"The patch modifies the MIPS jump_label compatibility code to cast the upper bound of a branch range to a signed long before comparison, ensuring a correct signed check and preventing warnings from negative offsets.",4,0,0,0,,,,,,,,,60.011,,,,,,
67fda6c2df,ollama_gpt-oss_120b,4,"The commit removes the HW_VAR_H2C_FW_P2P_PS_OFFLOAD case from SetHwReg8188EU() and calls the underlying function directly, simplifying the driver and eliminating an unnecessary HAL abstraction.",0,0,4,0,,,,,,,,,65.28,,,,,,
710c8d6c02,ollama_gpt-oss_120b,4,"The patch adds the `static` qualifier to symbols in arch/arm64/kernel/cpu_errata.c that are only used within the file, silencing Sparse warnings about undeclared symbols and preventing them from being exported globally.",0,0,4,0,,,,,,,,,70.442,,,,,,
719ca37972,ollama_gpt-oss_120b,4,"Removes an incorrect interrupt‑flags cell from the MSM display MDSS device‑tree bindings because the provider supplies only a single interrupt cell, correcting the binding specification.",4,0,0,0,,,,,,,,,58.683,,,,,,
7392d87a9f,ollama_gpt-oss_120b,3,"The patch modifies the v4l2 control reference code to allocate memory for array members inside struct ctrl_ref, preparing the kernel to let drivers resize those arrays later.",0,0,4,0,,,,,,,,,67.582,,,,,,
76ee15ae1b,ollama_gpt-oss_120b,4,"The commit extends the Qualcomm socinfo driver by adding entries for additional SoCs (SM8350, SC8280XP, SA8540P, SM8450) and related PMICs, enabling the kernel to recognize these platforms.",0,0,0,4,,,,,,,,,59.5,,,,,,
7b0ac469e3,ollama_gpt-oss_120b,3,"The patch expands the rtl8xxxu Wi‑Fi driver’s chip‑cut handling to accept version letters A‑P, replacing the previous fallback that reported ""unknown"" for cuts beyond E.",4,0,0,0,,,,,,,,,59.178,,,,,,
801179b670,ollama_gpt-oss_120b,3,"The patch removes the .is_enabled flag from PRCMU clock drivers because the generic clock core already tracks enable counts, eliminating redundant state.",0,0,4,0,,,,,,,,,64.675,,,,,,
805a3ebed5,ollama_gpt-oss_120b,3,"The patch reorganizes XIP‑related #ifdef blocks in the RISC‑V memory initialization code, moving the pt_ops macro next to its conditional and grouping similar XIP macros to reduce scattered CONFIG_XIP_KERNEL checks.",0,0,4,0,,,,,,,,,68.809,,,,,,
8bad51c689,ollama_gpt-oss_120b,4,"Enables QUP and GPI DMA nodes in the sm6350-lena device tree, preparing the board for future I2C functionality.",0,0,0,4,,,,,,,,,48.714,,,,,,
8f5a9371e6,ollama_gpt-oss_120b,4,"The commit updates comments in the rzg2l thermal driver: replaces an unclear label with a clearer one, corrects a spelling typo, and moves a block comment to its own line to follow coding style.",0,0,4,0,,,,,,,,,59.268,,,,,,
907862e9ae,ollama_gpt-oss_120b,4,"The patch adds handling for failure to acquire a hardware semaphore in release_swfw_sync, logging an error and exiting to avoid an infinite loop when hardware is surprise‑removed.",4,0,0,0,,,,,,,,,61.969,,,,,,
9231bb1b25,ollama_gpt-oss_120b,3,"The commit updates the pcm3168a ASoC driver to replace legacy bus‑clock defines with the newer ASoC DAI format terminology, aligning the code with current naming conventions.",0,0,4,0,,,,,,,,,65.384,,,,,,
944d95f766,ollama_gpt-oss_120b,4,"The patch deletes a conditional block in the NFS code that checks IS_SWAPFILE, because the macro is always defined, making the code dead. The change simply removes this unnecessary hack.",0,0,4,0,,,,,,,,,59.96,,,,,,
9af41cc334,ollama_gpt-oss_120b,4,"Implements handling of GTP_ECHO_REQ packets by sending a GTP_ECHO_RSP with the required IE, making the kernel GTP device conform to the GTP specification.",4,0,0,0,,,,,,,,,51.546,,,,,,
9b51d9d866,ollama_gpt-oss_120b,4,"The patch replaces uses of cpumask_next_* with cpumask_first_* when the start index is -1 (i.e., beginning of mask) for efficiency, and introduces a missing cpumask_first_zero() helper.",0,0,4,0,,,,,,,,,68.233,,,,,,
a373f38cd1,ollama_gpt-oss_120b,4,"The patch removes the driver’s call to the unsupported ""dtim_assoc"" IOVAR in brcmfmac, stopping repeated error messages after a Wi‑Fi roam because the firmware no longer provides TIM information.",4,0,0,0,,,,,,,,,68.316,,,,,,
c8e98eaf2b,ollama_gpt-oss_120b,4,"Adds a new ASoC board configuration (adl_rt5682) for Intel platforms that lack a speaker amplifier, wiring the alc5682 headset codec to SSP0 per Intel BT offload design.",0,0,0,4,,,,,,,,,68.716,,,,,,
cc767e7c69,ollama_gpt-oss_120b,4,"Adds a check in the io_uring networking path so that zerocopy sendmsg operations are rejected with an error when the underlying socket does not support zerocopy, mirroring earlier handling for zerocopy send.",4,0,0,0,,,,,,,,,59.255,,,,,,
