hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
0b94f2651f,ollama_deepseek-r1_70b,3,"Fixes queuing commands when HCI_UNREGISTER is set to prevent use-after-free, addressing a bug and improving robustness.",4,3,0,0,,,,,,,,,185.158,,,,,,
0c7833b9e8,ollama_deepseek-r1_70b,3,Removes an unnecessary header include in n_hdlc.c to simplify code structure.,0,0,4,0,,,,,,,,,1524.685,,,,,,
12aeaaba08,ollama_deepseek-r1_70b,3,Updates documentation to reflect changes in store metric reporting.,0,0,2,0,,,,,,,,,1643.671,,,,,,
131a79b474,ollama_deepseek-r1_70b,3,Fixes race conditions and improper vma lock handling during split and unmapping in hugetlb. Ensures correct allocation and freeing of locks to prevent issues like double freeing.,4,0,0,0,,,,,,,,,227.545,,,,,,
1634602627,ollama_deepseek-r1_70b,3,Adds documentation for AVDD and MICVDD supplies in rt5682s codec device tree bindings.,0,0,1,4,,,,,,,,,1626.399,,,,,,
16ed828b87,ollama_deepseek-r1_70b,3,Fixes a resource leak by adding missing iounmap() in remove function.,4,0,0,0,,,,,,,,,227.974,,,,,,
1f74399fd1,ollama_deepseek-r1_70b,3,"Removes an unused 'work' field from struct mlx5e_async_ctx, which is part of kTLS in the net/mlx5e module.",0,0,4,0,,,,,,,,,1633.614,,,,,,
23cc6d8c37,ollama_deepseek-r1_70b,4,Changes key_idx to signed to prevent static checker warnings when -1 is assigned.,0,0,4,0,,,,,,,,,1648.733,,,,,,
2fadc6ea4a,ollama_deepseek-r1_70b,4,The commit sorts CONFIG_SURFACE_PLATFORMS in defconfigs without any functional changes.,0,0,4,0,,,,,,,,,1083.456,,,,,,
3044a4f271,ollama_deepseek-r1_70b,3,"Refactors code by replacing an open-coded check with a function call to mcp251xfd_is_fd_mode(), improving maintainability.",0,1,4,0,,,,,,,,,1637.221,,,,,,
35eee9a363,ollama_deepseek-r1_70b,3,"The commit modifies self-tests to skip RTC tests when the hardware isn't present, preventing unnecessary failures.",4,0,0,0,,,,,,,,,227.987,,,,,,
3cffb26fbb,ollama_deepseek-r1_70b,4,"Removes redundant assignment of variable 'bytes' which was causing a clang warning about dead code, improving code quality.",0,0,4,0,,,,,,,,,1407.294,,,,,,
4df002d908,ollama_deepseek-r1_70b,3,Decouples rcuscale from RCU Tasks to reduce kernel size and tracing complexity.,0,2,4,0,,,,,,,,,1132.819,,,,,,
562f5bc48a,ollama_deepseek-r1_70b,3,Removes a duplicated string in spte.h to improve code quality.,0,0,4,0,,,,,,,,,1640.152,,,,,,
5b45b1c8b8,ollama_deepseek-r1_70b,3,"Reverts a change that caused issues with dcfclk-based clock tables, preventing underflow by reverting until a proper fix is implemented.",4,0,0,0,,,,,,,,,1414.192,,,,,,
5dc6ce767d,ollama_deepseek-r1_70b,3,Adds compatible string for Renesas RZ/V2L SoC with Mali-G31 GPU to device tree bindings.,0,0,4,0,,,,,,,,,1653.55,,,,,,
60b3c27fb9,ollama_deepseek-r1_70b,4,The commit renames a struct to follow a consistent naming convention within the driver.,0,0,4,0,,,,,,,,,1031.136,,,,,,
647df0d41b,ollama_deepseek-r1_70b,4,Fixes a clang -Wformat warning in the AMD xgbe driver by correcting format specifier to match promoted type.,0,0,4,0,,,,,,,,,1409.713,,,,,,
64ac0befe7,ollama_deepseek-r1_70b,3,Fixes a bug in MIPS jump_label by adjusting branch range checks.,4,0,0,0,,,,,,,,,1475.298,,,,,,
67fda6c2df,ollama_deepseek-r1_70b,3,"Removes HW_VAR_H2C_FW_P2P_PS_OFFLOAD case from SetHwReg8188EU() and calls the function directly, simplifying the code as part of removing unwanted HAL layer.",0,0,3,0,,,,,,,,,1424.151,,,,,,
710c8d6c02,ollama_deepseek-r1_70b,3,The commit addresses sparse warnings by declaring non-global symbols as static in cpu_errata.c.,0,2,4,0,,,,,,,,,209.509,,,,,,
719ca37972,ollama_deepseek-r1_70b,3,Removes incorrect interrupt flags from MDSS nodes in device tree bindings.,4,0,0,0,,,,,,,,,1629.626,,,,,,
7392d87a9f,ollama_deepseek-r1_70b,3,Allocates space for arrays in struct ctrl_ref to allow dynamic resizing by drivers.,0,1,3,0,,,,,,,,,201.335,,,,,,
76ee15ae1b,ollama_deepseek-r1_70b,3,Adds support for specific SoCs and PMICs to the socinfo driver.,0,1,0,4,,,,,,,,,225.853,,,,,,
7b0ac469e3,ollama_deepseek-r1_70b,3,The commit updates the WiFi driver to recognize all possible chip versions (A-P) instead of marking some as unknown.,0,3,4,0,,,,,,,,,1641.154,,,,,,
801179b670,ollama_deepseek-r1_70b,3,Removes custom enable count from ux500 PRCMU clocks since core already tracks it.,0,2,4,0,,,,,,,,,1408.627,,,,,,
805a3ebed5,ollama_deepseek-r1_70b,3,The commit aims to reduce the usage of #ifdef CONFIG_XIP_KERNEL by organizing and grouping related preprocessor directives. It focuses on improving code structure without introducing new functionality or fixing bugs.,0,1,4,0,,,,,,,,,227.759,,,,,,
8bad51c689,ollama_deepseek-r1_70b,3,Enables QUP and GPI DMA hardware to support future addition of I2C nodes.,0,0,0,4,,,,,,,,,233.88,,,,,,
8f5a9371e6,ollama_deepseek-r1_70b,3,"This commit improves code readability by fixing comments, correcting a typo, and adjusting coding style.",0,0,4,0,,,,,,,,,1425.666,,,,,,
907862e9ae,ollama_deepseek-r1_70b,4,Fixes an infinite loop caused by failed HW semaphore acquisition when hardware is removed.,4,0,0,0,,,,,,,,,240.79,,,,,,
9231bb1b25,ollama_deepseek-r1_70b,3,"Updates the pcm3168a driver to use modern ASoC DAI terminology, improving code readability and consistency.",0,0,4,0,,,,,,,,,1404.971,,,,,,
944d95f766,ollama_deepseek-r1_70b,3,"Removes redundant IS_SWAPFILE check since it's always defined, simplifying code.",0,1,4,0,,,,,,,,,1303.573,,,,,,
9af41cc334,ollama_deepseek-r1_70b,3,Implements GTP echo response to comply with GTP specification by sending GTP_ECHO_RSP for incoming Echo Requests.,0,1,0,4,,,,,,,,,218.075,,,,,,
9b51d9d866,ollama_deepseek-r1_70b,3,Refactor cpumask functions to use more efficient alternatives.,0,0,4,0,,,,,,,,,226.181,,,,,,
a373f38cd1,ollama_deepseek-r1_70b,4,Removes an obsolete firmware call causing console errors during STA roaming.,4,0,1,0,,,,,,,,,227.819,,,,,,
c8e98eaf2b,ollama_deepseek-r1_70b,3,"Adds board config adl_rt5682 for alc5682 codec without amplifier, connects to SSP0.",0,0,0,4,,,,,,,,,227.713,,,,,,
cc767e7c69,ollama_deepseek-r1_70b,3,"The commit ensures that zerocopy sendmsg requests fail when the underlying socket protocol does not support them, correcting previous incorrect handling.",4,0,0,0,,,,,,,,,1186.611,,,,,,
cee7db1b02,ollama_deepseek-r1_70b,3,"The commit modifies the kerneldoc-preamble to conditionally load xeCJK.sty only if it exists, preventing errors on systems where texlive-xecjk is not properly packaged.",4,3,0,0,,,,,,,,,1363.739,,,,,,
dc3f4dee81,ollama_deepseek-r1_70b,3,The commit modifies checkpatch to stop reporting errors for certain macros used in kernel drivers.,0,0,4,0,,,,,,,,,176.272,,,,,,
de40c281fe,ollama_deepseek-r1_70b,4,"Converts simpledrm to use regular atomic helpers for better code structure, allowing easier code sharing among drivers with no functional changes.",0,0,4,0,,,,,,,,,1249.852,,,,,,
dedc215003,ollama_deepseek-r1_70b,3,Adds jpeg decode worker interface for parallel HW operation on MT8195.,0,0,0,4,,,,,,,,,1410.516,,,,,,
e1553351d7,ollama_deepseek-r1_70b,3,Removes unnecessary VPRINTK() calls and ata_scsi_dump_cdb() as tracepoints provide equivalent information.,0,0,4,0,,,,,,,,,168.52,,,,,,
e5fc78252c,ollama_deepseek-r1_70b,3,Adds support for entering zstate during extended vblank in FreeSync mode to save power.,0,0,0,4,,,,,,,,,1421.502,,,,,,
e688ba3e27,ollama_deepseek-r1_70b,4,Fixes type mismatch in hqd_destroy() callback causing CFI failure.,4,1,0,0,,,,,,,,,1402.376,,,,,,
e79368b15d,ollama_deepseek-r1_70b,3,Corrects the device tree binding property name from 'reset' to 'resets' and adds missing 'additionalProperties: false'.,4,4,0,0,,,,,,,,,227.875,,,,,,
e950329880,ollama_deepseek-r1_70b,3,The commit silences an array-bounds warning in GCC 12 by adjusting warning levels.,0,0,2,0,,,,,,,,,193.112,,,,,,
ee74fdf0ca,ollama_deepseek-r1_70b,3,Replaces pm_runtime_get_sync with pm_runtime_resume_and_get to simplify code.,0,0,4,0,,,,,,,,,1400.97,,,,,,
f110ed8498,ollama_deepseek-r1_70b,3,Refactors io_uring by moving fixed file handling to appropriate location and improving context handling.,0,0,4,0,,,,,,,,,227.082,,,,,,
f3116f2e52,ollama_deepseek-r1_70b,3,Updates device tree bindings to split G1 and G2 decoder blocks into separate nodes with independent power-domain control.,0,1,0,4,,,,,,,,,228.54,,,,,,
fab6f4904e,ollama_deepseek-r1_70b,3,The commit removes a redundant macro used only once to simplify the code.,0,0,4,0,,,,,,,,,1647.289,,,,,,
