hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
0b94f2651f,ollama_qwen3-coder_30b,3,"Fixes a potential use-after-free vulnerability in Bluetooth HCI command queuing when the HCI_UNREGISTER flag is set, preventing invalid memory access after device unregistration.",4,0,0,0,,,,,,,,,13.162,,,,,,
0c7833b9e8,ollama_qwen3-coder_30b,3,"The commit removes an unnecessary include of asm/termios.h from n_hdlc.c, as linux/tty.h already includes linux/termios.h. It addresses code cleanup and reduces complexity.",0,0,4,0,,,,,,,,,23.77,,,,,,
12aeaaba08,ollama_qwen3-coder_30b,3,This commit updates documentation for the perf c2c tool to reflect the addition of an 'N/A' metric for store operations in the report table. It is a documentation-only change with no functional code modifications.,0,0,3,0,,,,,,,,,23.783,,,,,,
131a79b474,ollama_qwen3-coder_30b,4,Fixes race conditions and synchronization issues in hugetlb vma locking during split vma and range unmapping. Addresses problems with vma lock handling in pmd sharing and ensures correct lock management during vma duplication and unmap operations.,4,0,0,0,,,,,,,,,25.055,,,,,,
1634602627,ollama_qwen3-coder_30b,3,This commit adds documentation for AVDD and MICVDD power supplies used by the rt5682s codec in device tree bindings. It references existing usage in sc7180-trogdor-kingoftown.dtsi.,0,0,3,0,,,,,,,,,24.148,,,,,,
16ed828b87,ollama_qwen3-coder_30b,4,Fixes a resource leak in the zorro7xx SCSI driver by adding a missing iounmap() call in the remove function to match the error handling path in the probe function.,4,0,0,0,,,,,,,,,25.276,,,,,,
1f74399fd1,ollama_qwen3-coder_30b,3,"Removes an unused work field from struct mlx5e_async_ctx in the Mellanox mlx5e driver. The change is minimal and purely structural, eliminating dead code.",0,0,3,0,,,,,,,,,23.855,,,,,,
23cc6d8c37,ollama_qwen3-coder_30b,3,"The commit changes the type of the key_idx field in cfg80211_auth_request from unsigned to signed, allowing it to hold the value -1 when a key is NULL. This prevents warnings from static checkers like smatch.",0,0,3,0,,,,,,,,,23.263,,,,,,
2fadc6ea4a,ollama_qwen3-coder_30b,3,Sorts CONFIG_SURFACE_PLATFORMS in RISC-V defconfigs to match savedefconfig's ordering. No functional changes expected.,0,0,3,0,,,,,,,,,24.335,,,,,,
3044a4f271,ollama_qwen3-coder_30b,3,"The commit introduces a new helper function mcp251xfd_is_fd_mode() to check if the chip is in CAN-FD mode, replacing an inline check. It's a refactoring change to improve code clarity and maintainability.",0,0,4,0,,,,,,,,,23.749,,,,,,
35eee9a363,ollama_qwen3-coder_30b,4,"The commit modifies RTC selftests to skip execution when no RTC device is present, preventing test failures in environments lacking RTC hardware.",4,0,0,0,,,,,,,,,24.764,,,,,,
3cffb26fbb,ollama_qwen3-coder_30b,4,Removes a redundant variable assignment in ALSA echoaudio driver that was causing a clang scan build warning. The variable 'bytes' is assigned but never read before being reassigned in a subsequent if block.,0,0,4,0,,,,,,,,,24.914,,,,,,
4df002d908,ollama_qwen3-coder_30b,3,"This commit allows the rcuscale feature to be built without requiring RCU Tasks, reducing kernel size and tracing complexity. It decouples the two components when CONFIG_PREEMPT_NONE=y.",0,3,3,0,,,,,,,,,24.923,,,,,,
562f5bc48a,ollama_qwen3-coder_30b,4,"This commit removes a duplicated phrase 'be split' from spte.h, correcting a typo in the codebase. The change is minimal and affects only a comment or string literal.",0,0,3,0,,,,,,,,,23.546,,,,,,
5b45b1c8b8,ollama_qwen3-coder_30b,3,"Reverts a change that populated DCN315 clock table based on DCFCLK. The revert prevents a no-read situation caused by PMFW behavior when DCFCLK states are disabled, avoiding potential underflow.",4,0,0,0,,,,,,,,,25.255,,,,,,
5dc6ce767d,ollama_qwen3-coder_30b,3,Documents support for a new Renesas RZ/V2L SoC with Mali-G31 GPU by adding a compatible string in device tree bindings.,0,0,0,4,,,,,,,,,23.16,,,,,,
60b3c27fb9,ollama_qwen3-coder_30b,3,Renames struct pcie_port to dw_pcie_rp for consistency with other naming conventions in the DW PCIe driver. The change aligns the naming scheme with existing patterns using 'dw_' prefix and '_ep' suffix for endpoint-related entities.,0,0,4,0,,,,,,,,,25.112,,,,,,
647df0d41b,ollama_qwen3-coder_30b,4,Fixes a Clang compiler warning by correcting the format specifier for an unsigned short argument in a printf-like function call. The change ensures proper type handling according to C standard integer promotions.,0,0,4,0,,,,,,,,,24.806,,,,,,
64ac0befe7,ollama_qwen3-coder_30b,3,"The commit fixes a branch range check in MIPS jump_label implementation by casting the upper bound to long for signed comparison, preventing a warning triggered by negative offsets.",4,0,0,0,,,,,,,,,24.173,,,,,,
67fda6c2df,ollama_qwen3-coder_30b,3,"The commit removes a specific case statement HW_VAR_H2C_FW_P2P_PS_OFFLOAD from the SetHwReg8188EU() function, calling the underlying function directly instead. It is part of a larger effort to simplify the HAL layer.",0,0,3,0,,,,,,,,,24.802,,,,,,
710c8d6c02,ollama_qwen3-coder_30b,4,"The commit declares a non-global symbol as static to fix a sparse warning. It addresses a specific issue where a symbol was not properly declared as static, causing a warning during kernel compilation.",4,0,0,0,,,,,,,,,17.838,,,,,,
719ca37972,ollama_qwen3-coder_30b,3,"The commit corrects incorrect interrupt flag specifications in MDSS device tree bindings. It removes bogus interrupt flags cells from consumer nodes, as the MDSS interrupt provider is a single cell.",4,0,0,0,,,,,,,,,24.472,,,,,,
7392d87a9f,ollama_qwen3-coder_30b,3,The commit allocates space for arrays in the struct ctrl_ref to prepare for allowing drivers to change the array size. It is a preparatory change for future flexibility in V4L2 controls.,0,0,3,0,,,,,,,,,3.044,,,,,,
76ee15ae1b,ollama_qwen3-coder_30b,3,"Adds support for additional PMICs and SoCs to the socinfo driver, expanding hardware compatibility and identification capabilities.",0,0,0,4,,,,,,,,,25.163,,,,,,
7b0ac469e3,ollama_qwen3-coder_30b,3,"The commit updates the rtl8xxxu WiFi driver to recognize all possible chip cuts (letters A to P) instead of only up to E, preventing 'unknown' output for newer chip versions.",4,0,0,0,,,,,,,,,23.399,,,,,,
