hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
0b94f2651f,copilot_gpt-5-mini,4,"Updates hci_cmd_sync_queue to detect HCI_UNREGISTER and return an error instead of queuing commands, preventing use-after-free when hci_unregister_dev has been called and the device (hdev) may be freed after timeout.",4,0,0,0,,,,,,,,,7.218,,,,,,
0c7833b9e8,copilot_gpt-5-mini,4,Removes an unnecessary include of asm/termios.h from n_hdlc.c because linux/tty.h already pulls linux/termios.h; cleans up inconsistent header usage and simplifies termios include graph.,0,0,4,0,,,,,,,,,13.676,,,,,,
12aeaaba08,copilot_gpt-5-mini,4,Updates perf c2c documentation to document the new 'N/A' store metric and reflect changes in the report table.,0,0,4,0,,,,,,,,,7.676,,,,,,
131a79b474,copilot_gpt-5-mini,4,"Fixes hugetlb VMA lock handling: when splitting a VMA allocate a new vma-lock (avoid copying pointer/double-free), ensure vma locks are freed instead of unsetting VM_MAYSHARE during unmap so pmd-sharing logic is correct, and address races in hugetlb_unmap_file_folio during lock drop/reacquire.",4,0,0,0,,,,,,,,,7.727,,,,,,
1634602627,copilot_gpt-5-mini,4,"Add AVDD and MICVDD supply entries to the rt5682s device-tree binding, documenting two regulator supplies already used by a platform DTS and enabling proper DT specification.",0,0,0,4,,,,,,,,,8.809,,,,,,
16ed828b87,copilot_gpt-5-mini,4,Adds the missing iounmap() in zorro7xx_remove_one() to undo an earlier ioremap() and close a resource leak present when probe's error path freed the mapping but remove did not.,4,0,0,0,,,,,,,,,22.276,,,,,,
1f74399fd1,copilot_gpt-5-mini,4,"Removes an unused 'work' field from struct mlx5e_async_ctx in the mlx5e kTLS code, cleaning up dead structure members.",0,0,4,0,,,,,,,,,5.62,,,,,,
23cc6d8c37,copilot_gpt-5-mini,4,"Change cfg80211_auth_request.key_idx from unsigned to signed so it can hold -1 when key is NULL, avoiding static-checker warnings; valid range is -1..3.",0,0,4,0,,,,,,,,,5.742,,,,,,
2fadc6ea4a,copilot_gpt-5-mini,4,"Sorts CONFIG_SURFACE_PLATFORMS entries in RISC-V defconfigs to match savedefconfig ordering; purely a non-functional, formatting/consistency change.",0,0,4,0,,,,,,,,,8.084,,,,,,
3044a4f271,copilot_gpt-5-mini,4,"Adds a helper mcp251xfd_is_fd_mode() and replaces duplicated inline checks that tested whether the MCP251xfd chip FIFOs are configured for CAN-FD, centralizing the logic.",0,0,4,0,,,,,,,,,6.115,,,,,,
35eee9a363,copilot_gpt-5-mini,4,"Modifies RTC self-tests to detect absence of an RTC and skip tests instead of failing, preventing irrelevant test failures on systems without RTC hardware.",0,0,4,0,,,,,,,,,15.049,,,,,,
3cffb26fbb,copilot_gpt-5-mini,4,"Remove a redundant assignment to variable 'bytes' in sound/pci/echoaudio/midi.c that was never read before being reassigned, eliminating a dead store and a Clang scan warning.",0,0,4,0,,,,,,,,,9.318,,,,,,
4df002d908,copilot_gpt-5-mini,4,"Decouples rcuscale from RCU Tasks so rcuscale can be built without forcing RCU Tasks on CONFIG_PREEMPT_NONE kernels, reducing kernel size and simplifying tracing complexity.",0,0,4,0,,,,,,,,,47.593,,,,,,
562f5bc48a,copilot_gpt-5-mini,4,"Corrects a duplicated word in a comment within spte.h: changes ""be split be split"" to ""be split"" to fix a typo.",0,0,4,0,,,,,,,,,6.082,,,,,,
5b45b1c8b8,copilot_gpt-5-mini,4,Reverts a previous change that populated the DCN315 clock table from dcfclk because that approach causes a 'no read' / underflow when pmfw disables dcfclk states; restores prior population logic until a safer solution is implemented.,4,0,0,0,,,,,,,,,7.168,,,,,,
