hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
002752af7b,ollama_gpt-oss_120b,4,"The patch modifies device‑property fwnode helper APIs so they accept an ERR_PTR as a valid argument. Callers no longer need separate NULL/ERR_PTR checks before passing the handle, reducing the chance of missing the error case.",0,4,0,0,,,,,,,,,64.753,,,,,,
00aaca3d07,ollama_gpt-oss_120b,4,"Updates the QCOM QMP PHY device‑tree binding header to correct the child‑node description, changing it from “one node per lane” to “one node per PHY”, fixing the documentation.",0,0,4,0,,,,,,,,,54.577,,,,,,
00fa7f031d,ollama_gpt-oss_120b,3,"Adds the initial code structures in the AMD display driver (DC) needed to support Firmware Assisted Memory Switching, preparing the driver for the future FAMS feature.",0,0,0,4,,,,,,,,,60.733,,,,,,
016017a195,ollama_gpt-oss_120b,4,"The patch adds #ifdef guards around two lines in drm/ttm that assume real x86 hardware, preventing compilation errors when building the kernel for the user‑mode Linux (ARCH=um) configuration, which can be selected by randconfig.",4,0,0,0,,,,,,,,,57.476,,,,,,
01c3f0387c,ollama_gpt-oss_120b,4,"Adds const qualifiers to pointers of struct qcom_icc_bcm in the Qualcomm SC8280XP interconnect driver, indicating they are never modified and improving code safety without changing runtime behavior.",0,0,4,0,,,,,,,,,59.677,,,,,,
0209b5830b,ollama_gpt-oss_120b,3,"Fixes incorrect handling of 64‑bit arguments in SBI PMU calls when compiled for 32‑bit RISC‑V, ensuring proper register usage.",4,0,0,0,,,,,,,,,60.948,,,,,,
0255571a16,ollama_gpt-oss_120b,4,"The commit updates the perf cpumap code to replace direct accesses to the CPU map with calls to the perf_cpu_map library API, improving reference‑count handling and making BPF code use the CPU identifier consistently.",0,0,4,0,,,,,,,,,60.87,,,,,,
0263256791,ollama_gpt-oss_120b,3,"Adds DMA allocation tracepoints, refactors alloc/free paths to use a single tracepoint, and includes the real allocating function name in the trace for better debugging of misuse such as freeing before unmapping.",0,0,4,0,,,,,,,,,59.175,,,,,,
0285042fed,ollama_gpt-oss_120b,4,"The driver split cs42l42 probe() into three stages and added an init_done flag to avoid register accesses when initialization failed, enabling proper handling for SoundWire where register access must wait for enumeration.",0,0,4,0,,,,,,,,,63.987,,,,,,
029d6586dc,ollama_gpt-oss_120b,4,"Adds a device‑tree node for the Data Capture and Compare (DCC) hardware on the Qualcomm SC7280 ARM64 platform, providing its register address so the kernel can recognize and use the device.",0,0,0,4,,,,,,,,,60.037,,,,,,
0301bcd599,ollama_gpt-oss_120b,3,"Adjusts iwlwifi driver code to de‑const variables correctly, using uintptr_t casts instead of void* casts and removing unnecessary casts for dma_map_single, enabling compilation on stricter compilers.",4,0,0,0,,,,,,,,,59.166,,,,,,
034921cdea,ollama_gpt-oss_120b,4,"Refactors the s390/vfio-ap driver to obtain queue devices via the AP bus's ap_get_qdev() hashtable lookup instead of iterating over the device list, improving lookup efficiency.",0,0,4,0,,,,,,,,,57.366,,,,,,
