hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
0b94f2651f,ollama_gpt-oss_20b,4,"Adds a check in hci_cmd_sync_queue to return an error when the HCI_UNREGISTER flag is set, preventing queuing commands after the device has been unregistered and avoiding a use‑after‑free.",4,4,0,0,,,,,,,,,50.687,,,,,,
0c7833b9e8,ollama_gpt-oss_20b,4,"Removes an unnecessary asm/termios.h include from n_hdlc.c, cleaning up header dependencies.",0,0,4,0,,,,,,,,,51.352,,,,,,
12aeaaba08,ollama_gpt-oss_20b,4,Updates the perf c2c documentation to reflect the addition of the 'N/A' metric for store operations in the report table.,0,0,0,0,,,,,,,,,44.641,,,,,,
131a79b474,ollama_gpt-oss_20b,4,"Fixes race and double‑free bugs in hugetlb VMA lock handling during split and unmap, ensures locks exist for all VM_MAYSHARE VMA, and corrects pmd sharing logic.",4,0,0,0,,,,,,,,,61.734,,,,,,
1634602627,ollama_gpt-oss_20b,4,"Adds AVDD and MICVDD supply definitions to the Realtek rt5682s device tree binding, documenting the codec's power supply requirements.",0,0,0,4,,,,,,,,,44.509,,,,,,
16ed828b87,ollama_gpt-oss_20b,4,"Adds missing iounmap() in zorro7xx_remove_one() to free memory mapped by ioremap() during probe error handling, eliminating a resource leak.",4,4,0,0,,,,,,,,,61.16,,,,,,
1f74399fd1,ollama_gpt-oss_20b,4,"Removes an unused 'work' field from the mlx5e_async_ctx structure, cleaning up the code.",0,0,4,0,,,,,,,,,43.879,,,,,,
23cc6d8c37,ollama_gpt-oss_20b,4,Change cfg80211_auth_request::key_idx from unsigned to signed to allow -1 value and silence static checker warnings when key is NULL.,0,0,4,0,,,,,,,,,44.792,,,,,,
2fadc6ea4a,ollama_gpt-oss_20b,4,"The commit reorganizes the order of CONFIG_SURFACE_PLATFORMS entries in RISC-V defconfig files to match the sorting used by savedefconfig, without altering functionality.",0,0,4,0,,,,,,,,,51.883,,,,,,
3044a4f271,ollama_gpt-oss_20b,4,Adds a helper function mcp251xfd_is_fd_mode() to replace inline checks for CAN‑FD mode and updates code to use it.,0,0,4,0,,,,,,,,,44.381,,,,,,
35eee9a363,ollama_gpt-oss_20b,4,"Adds logic to selftests for RTC to skip tests when no RTC device is present, avoiding false failures.",0,4,0,0,,,,,,,,,61.46,,,,,,
3cffb26fbb,ollama_gpt-oss_20b,4,"Removes a dead store to variable 'bytes' in ALSA echoaudio midi.c, eliminating a redundant assignment that was never read and clearing a clang warning.",0,0,4,0,,,,,,,,,44.385,,,,,,
4df002d908,ollama_gpt-oss_20b,3,"Decouples rcuscale from RCU Tasks, removing unnecessary RCU Tasks build when rcuscale is enabled, thus reducing kernel size and complexity.",0,0,3,0,,,,,,,,,52.398,,,,,,
562f5bc48a,ollama_gpt-oss_20b,4,"The commit removes a duplicated phrase ""be split"" from the KVM x86 MMU header spte.h, cleaning up a comment or macro definition.",0,0,4,0,,,,,,,,,44.494,,,,,,
5b45b1c8b8,ollama_gpt-oss_20b,4,"Reverts a change that populated the dcn315 clock table based on dcfclk, which caused an underflow when dcfclk states were disabled, thereby fixing that bug.",4,0,0,0,,,,,,,,,44.716,,,,,,
5dc6ce767d,ollama_gpt-oss_20b,4,Adds a compatible string for the Renesas RZ/V2L SoC's Mali‑G31 GPU in the device tree bindings.,0,0,0,4,,,,,,,,,45.025,,,,,,
60b3c27fb9,ollama_gpt-oss_20b,4,"Renames the struct pcie_port to dw_pcie_rp to align naming with other DW PCIe core driver entities, improving consistency.",0,0,4,0,,,,,,,,,52.447,,,,,,
647df0d41b,ollama_gpt-oss_20b,4,"Fixes a format string mismatch in amd-xgbe driver, changing %hx to %x to match promoted int argument, eliminating clang -Wformat warning.",0,0,4,0,,,,,,,,,44.746,,,,,,
64ac0befe7,ollama_gpt-oss_20b,4,"Fixes a branch range check bug in MIPS jump_label by casting upper bound to long for signed comparison, preventing negative offset warnings.",4,0,0,0,,,,,,,,,51.684,,,,,,
