hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
0b94f2651f,ollama_codellama_34b,3,The commit fixes a bug in the hci_cmd_sync_queue function by returning an error when the HCI_UNREGISTER flag is set.,4,0,1,0,,,,,,,,,18.285,,,,,,
0c7833b9e8,ollama_codellama_34b,3,"The commit removes an unnecessary include of asm/termios.h in n_hdlc.c, which is not needed since linux/tty.h is already included.",0,4,3,0,,,,,,,,,84.582,,,,,,
12aeaaba08,ollama_codellama_34b,3,The commit updates documentation for a new metric 'N/A' added to store operations.,0,4,0,4,,,,,,,,,80.133,,,,,,
131a79b474,ollama_codellama_34b,4,This commit fixes a bug related to vma lock handling during split vma and range unmapping.,4,0,1,0,,,,,,,,,80.967,,,,,,
1634602627,ollama_codellama_34b,4,The commit adds two new supplies (AVDD and MICVDD) to the rt5682s codec binding.,0,4,0,4,,,,,,,,,79.625,,,,,,
16ed828b87,ollama_codellama_34b,4,The commit fixes a resource leak in zorro7xx_remove_one() by adding an iounmap() call to undo the ioremap() done during probe.,4,0,1,0,,,,,,,,,87.607,,,,,,
1f74399fd1,ollama_codellama_34b,3,The commit removes an unused field from a struct in the net/mlx5e module.,0,4,0,0,,,,,,,,,79.083,,,,,,
23cc6d8c37,ollama_codellama_34b,3,The commit changes the type of cfg80211_auth_request::key_idx from unsigned to signed.,0,3,0,0,,,,,,,,,83.716,,,,,,
2fadc6ea4a,ollama_codellama_34b,4,"This commit sorts CONFIG_SURFACE_PLATFORMS in defconfigs for RISC-V, which should have no functional change but will make the configuration more organized and easier to read.",0,4,4,0,,,,,,,,,87.179,,,,,,
3044a4f271,ollama_codellama_34b,4,The commit introduces a new function to check if the chip's FIFOs are configured for CAN-FD mode.,0,4,0,4,,,,,,,,,79.596,,,,,,
35eee9a363,ollama_codellama_34b,4,This commit adds a new test for the rtc driver that skips when RTC is not present.,0,4,0,4,,,,,,,,,78.318,,,,,,
3cffb26fbb,ollama_codellama_34b,4,"The commit removes redundant assignment to a variable, which cleans up clang scan build warning.",0,4,0,0,,,,,,,,,79.29,,,,,,
4df002d908,ollama_codellama_34b,4,"This commit decouples rcuscale from RCU Tasks, allowing a kernel built without RCU Tasks to still use rcuscale.",0,4,0,4,,,,,,,,,85.18,,,,,,
562f5bc48a,ollama_codellama_34b,3,The commit removes duplicated text in a comment.,0,1,3,0,,,,,,,,,81.109,,,,,,
5b45b1c8b8,ollama_codellama_34b,3,"The commit reverts a change that populates a clock table based on dcfclk states, which could cause a no read situation.",4,0,1,0,,,,,,,,,77.072,,,,,,
5dc6ce767d,ollama_codellama_34b,4,"The commit adds a new compatible string for the Renesas RZ/V2L SoC, which has a Bifrost Mali-G31 GPU.",0,4,0,4,,,,,,,,,82.646,,,,,,
60b3c27fb9,ollama_codellama_34b,4,The commit renames a struct to make it more consistent with other names in the driver.,0,4,0,0,,,,,,,,,85.712,,,,,,
647df0d41b,ollama_codellama_34b,4,The commit fixes a warning caused by using the wrong format specifier for an unsigned short value in a printf-like function.,0,4,0,0,,,,,,,,,78.811,,,,,,
64ac0befe7,ollama_codellama_34b,3,The commit fixes a bug related to the range check for the branch instruction on MIPS processors.,4,0,1,0,,,,,,,,,86.719,,,,,,
67fda6c2df,ollama_codellama_34b,3,The commit removes a case from SetHwReg8188EU() that calls a function. This is part of an ongoing effort to get rid of the unwanted hal layer.,0,4,4,0,,,,,,,,,81.153,,,,,,
710c8d6c02,ollama_codellama_34b,4,The commit declares non-global symbols as static to fix sparse warnings introduced while adding errata.,0,4,0,0,,,,,,,,,32.496,,,,,,
719ca37972,ollama_codellama_34b,4,The commit removes incorrect interrupt flags from display/msm nodes.,0,4,0,0,,,,,,,,,78.241,,,,,,
7392d87a9f,ollama_codellama_34b,3,The commit is related to allocating arrays in struct ctrl_ref for v4l2-ctrls.,0,3,2,0,,,,,,,,,71.123,,,,,,
76ee15ae1b,ollama_codellama_34b,4,The commit adds new information to the socinfo driver about various PMICs and SoCs found on boards.,0,4,0,4,,,,,,,,,63.423,,,,,,
7b0ac469e3,ollama_codellama_34b,4,The commit adds support for all possible chip cuts of the Realtek RTL8xxxU wireless driver.,0,4,0,4,,,,,,,,,81.525,,,,,,
801179b670,ollama_codellama_34b,4,The commit removes a custom software enable count from PRCMU clocks in the UX500 platform.,0,4,3,0,,,,,,,,,79.552,,,,,,
805a3ebed5,ollama_codellama_34b,3,The commit is related to the initialization of the memory management system for RISC-V processors. It moves a macro called pt_ops to be adjacent to #ifdef CONFIG_XIP_KERNEL and groups together first type usage cases.,0,3,4,0,,,,,,,,,83.83,,,,,,
8bad51c689,ollama_codellama_34b,4,The commit enables QUP and GPI DMA hardware to support I2C nodes.,0,4,3,4,,,,,,,,,55.951,,,,,,
8f5a9371e6,ollama_codellama_34b,4,The commit fixes a typo in a comment and replaces it with a more descriptive phrase.,0,4,3,0,,,,,,,,,82.345,,,,,,
907862e9ae,ollama_codellama_34b,4,"The commit fixes an infinite loop that may occur if we fail to acquire the HW semaphore, which is needed for resource release.",4,0,1,0,,,,,,,,,49.496,,,,,,
9231bb1b25,ollama_codellama_34b,3,The commit updates the pcm3168a driver to use modern ASoC DAI format terminology for clocking.,0,3,4,0,,,,,,,,,78.866,,,,,,
944d95f766,ollama_codellama_34b,4,The commit removes an unnecessary hack that was used to define IS_SWAPFILE.,0,4,0,0,,,,,,,,,87.406,,,,,,
9af41cc334,ollama_codellama_34b,4,The commit adds a new feature to the Linux kernel by implementing GTP echo responses.,0,4,0,4,,,,,,,,,78.045,,,,,,
9b51d9d866,ollama_codellama_34b,3,The commit replaces cpumask_next_* functions with cpumask_first_* where appropriate. It also creates a new function called cpumask_first_zero() that was missing.,0,3,4,0,,,,,,,,,81.078,,,,,,
a373f38cd1,ollama_codellama_34b,4,"The commit removes a call to an unsupported firmware function, which prevented TIM information from being retrieved.",0,4,0,0,,,,,,,,,80.551,,,,,,
c8e98eaf2b,ollama_codellama_34b,4,The commit adds support for a new platform by adding a board configuration file and connecting the alc5682 headset codec to SSP0.,0,4,3,4,,,,,,,,,85.627,,,,,,
cc767e7c69,ollama_codellama_34b,4,The commit adds a new feature to the io_uring subsystem by failing zerocopy send requests for protocols that don't support it.,0,4,0,4,,,,,,,,,84.035,,,,,,
cee7db1b02,ollama_codellama_34b,4,The commit adds a test to ensure that xeCJK.sty is loaded only if it exists.,0,4,0,0,,,,,,,,,87.319,,,,,,
dc3f4dee81,ollama_codellama_34b,4,The commit adds a new feature to checkpatch.pl that allows macros with complex values to be enclosed in parentheses.,0,4,0,4,,,,,,,,,40.539,,,,,,
de40c281fe,ollama_codellama_34b,4,The commit replaces simple-KMS helpers with atomic helpers to improve code architecture and enable easier code sharing among drivers.,0,4,3,0,,,,,,,,,86.063,,,,,,
dedc215003,ollama_codellama_34b,4,The commit adds a new interface for jpeg decoding workers to ensure that three HWs run in parallel in MT8195.,0,4,0,4,,,,,,,,,78.081,,,,,,
e1553351d7,ollama_codellama_34b,3,"The commit removes unnecessary VPRINTK() calls in libata, which are already covered by tracepoints.",0,3,4,0,,,,,,,,,8.491,,,,,,
e5fc78252c,ollama_codellama_34b,3,"The commit adds support for zstate during extended vblank, which is a feature that allows the display to enter a low-power state when not displaying content.",0,4,0,4,,,,,,,,,78.735,,,,,,
e688ba3e27,ollama_codellama_34b,4,The commit fixes a Control Flow Integrity (CFI) failure in the kernel by updating the function pointer prototype to match reality.,4,0,1,0,,,,,,,,,77.74,,,,,,
e79368b15d,ollama_codellama_34b,4,The commit renames a property from 'reset' to 'resets' in the pinctrl binding for STM32 devices.,0,4,0,0,,,,,,,,,78.288,,,,,,
e950329880,ollama_codellama_34b,3,The commit fixes a warning generated by GCC 12 due to an array subscript out of bounds.,0,4,0,0,,,,,,,,,25.761,,,,,,
ee74fdf0ca,ollama_codellama_34b,3,The commit uses pm_runtime_resume_and_get instead of pm_runtime_get_sync to simplify code.,0,3,1,0,,,,,,,,,76.63,,,,,,
f110ed8498,ollama_codellama_34b,4,This commit splits out fixed file installation and removal from io_uring and moves it to the filetable code.,0,4,0,0,,,,,,,,,78.33,,,,,,
f3116f2e52,ollama_codellama_34b,4,The commit adds support for separate nodes for G1 and G2 decoders with vpu-blk-ctrl power-domain support.,0,4,0,4,,,,,,,,,81.261,,,,,,
fab6f4904e,ollama_codellama_34b,4,The commit removes a macro that was only used once in the IWL_DEVICE_BZ macro.,0,4,0,0,,,,,,,,,83.221,,,,,,
