hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
0b94f2651f,ollama_gpt-oss_20b,4,"Adds a check in hci_cmd_sync_queue to return an error when the HCI_UNREGISTER flag is set, preventing queuing commands after the device is unregistered and avoiding a use‑after‑free bug.",4,0,0,0,,,,,,,,,70.139,,,,,,
0c7833b9e8,ollama_gpt-oss_20b,3,"Removes an unnecessary asm/termios.h include from n_hdlc.c, relying on linux/tty.h to provide termios definitions, simplifying header dependencies and avoiding potential confusion.",0,0,3,0,,,,,,,,,49.263,,,,,,
12aeaaba08,ollama_gpt-oss_20b,3,Adds a new 'N/A' metric for store operations in perf c2c and updates the report table documentation to reflect this change.,0,0,4,0,,,,,,,,,43.211,,,,,,
131a79b474,ollama_gpt-oss_20b,4,"Adds per‑VMA locks for hugetlb pages, fixes races and double‑free bugs during VMA splitting and unmapping, ensures locks exist for all VM_MAYSHARE VMA, and updates sharing logic to use the lock. The patch also changes unmap handling to free locks instead of clearing VM_MAYSHARE.",4,4,2,0,,,,,,,,,42.73,,,,,,
1634602627,ollama_gpt-oss_20b,4,Adds documentation for the AVDD and MICVDD power supplies in the Realtek rt5682s codec binding.,0,1,1,0,,,,,,,,,43.126,,,,,,
16ed828b87,ollama_gpt-oss_20b,4,"Adds a missing iounmap() call in zorro7xx_remove_one() to free memory mapped by ioremap() during probe error handling, preventing a resource leak.",4,0,0,0,,,,,,,,,42.72,,,,,,
1f74399fd1,ollama_gpt-oss_20b,4,"Removes an unused 'work' field from the mlx5e_async_ctx struct, cleaning up the code.",0,0,4,0,,,,,,,,,43.103,,,,,,
23cc6d8c37,ollama_gpt-oss_20b,3,Changes cfg80211_auth_request::key_idx from unsigned to signed to allow -1 values and silence static checker warnings.,0,1,3,0,,,,,,,,,43.217,,,,,,
2fadc6ea4a,ollama_gpt-oss_20b,4,"Reorders the CONFIG_SURFACE_PLATFORMS list in the RISC‑V defconfig to match savedefconfig ordering, improving readability without changing behavior.",0,0,4,0,,,,,,,,,49.421,,,,,,
3044a4f271,ollama_gpt-oss_20b,4,Adds a helper function mcp251xfd_is_fd_mode() to detect CAN‑FD mode and replaces inline checks with this function for clarity and consistency.,0,1,4,0,,,,,,,,,43.329,,,,,,
35eee9a363,ollama_gpt-oss_20b,3,"Adds a check to skip RTC selftests when no RTC device is present, avoiding false failures.",0,3,2,0,,,,,,,,,42.675,,,,,,
3cffb26fbb,ollama_gpt-oss_20b,4,"Removes a dead store to variable bytes in ALSA echoaudio midi.c, cleaning up code and eliminating a clang warning.",0,0,4,0,,,,,,,,,47.785,,,,,,
4df002d908,ollama_gpt-oss_20b,4,"Decouples rcuscale from RCU Tasks so rcuscale can be built without automatically enabling RCU Tasks, reducing kernel size and tracing complexity.",0,2,3,0,,,,,,,,,49.489,,,,,,
562f5bc48a,ollama_gpt-oss_20b,4,"Removes a duplicated ""be split"" string in the KVM x86 MMU header spte.h, cleaning up the code.",0,0,3,0,,,,,,,,,43.335,,,,,,
5b45b1c8b8,ollama_gpt-oss_20b,4,"Reverts a prior change that populated the dcn315 clock table from dcfclk, which caused underflow when dcfclk states were disabled, to prevent future failures.",0,3,0,0,,,,,,,,,47.003,,,,,,
5dc6ce767d,ollama_gpt-oss_20b,4,"Adds a compatible string for the Renesas RZ/V2L SoC (R9A07G054) to the Mali Bifrost GPU device tree bindings, enabling support for its Mali-G31 GPU.",0,0,0,4,,,,,,,,,43.255,,,,,,
60b3c27fb9,ollama_gpt-oss_20b,4,Renames the struct pcie_port to dw_pcie_rp in the DW PCIe core driver to match the existing dw_ prefix convention for local PCIe entities.,0,0,4,0,,,,,,,,,49.627,,,,,,
