hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
0b94f2651f,ollama_codellama_34b,4,The commit fixes a bug in the Bluetooth stack by preventing queuing commands when HCI_UNREGISTER is set.,4,0,2,0,,,,,,,,,53.392,,,,,,
0c7833b9e8,ollama_codellama_34b,4,The commit removes an unnecessary include directive in a source file.,0,1,4,0,,,,,,,,,85.398,,,,,,
12aeaaba08,ollama_codellama_34b,3,The commit updates documentation for a new metric added to the store operations.,0,1,4,0,,,,,,,,,83.49,,,,,,
131a79b474,ollama_codellama_34b,4,The commit fixes a bug in the hugetlb vma lock handling during split vma and range unmapping.,4,0,3,0,,,,,,,,,86.775,,,,,,
1634602627,ollama_codellama_34b,3,The commit adds two new supplies (AVDD and MICVDD) to an existing codec binding for a Realtek audio codec.,0,2,4,0,,,,,,,,,82.952,,,,,,
16ed828b87,ollama_codellama_34b,4,The commit fixes a resource leak in the remove function of the zorro7xx driver.,4,0,3,0,,,,,,,,,91.115,,,,,,
1f74399fd1,ollama_codellama_34b,4,The commit removes an unused field from a struct in the net/mlx5e module.,0,1,4,0,,,,,,,,,82.03,,,,,,
23cc6d8c37,ollama_codellama_34b,3,"The commit changes the type of a struct member from unsigned to signed, which is a minor technical change that does not affect the functionality of the code.",0,1,4,0,,,,,,,,,87.088,,,,,,
2fadc6ea4a,ollama_codellama_34b,3,"The commit sorts CONFIG_SURFACE_PLATFORMS in defconfigs for RISC-V, which is a configuration option for the Linux kernel.",0,1,4,0,,,,,,,,,89.697,,,,,,
3044a4f271,ollama_codellama_34b,3,The commit introduces a new function to check if the chip's FIFOs are configured for CAN-FD mode.,0,2,4,0,,,,,,,,,81.855,,,,,,
35eee9a363,ollama_codellama_34b,4,The commit adds a new test for the RTC driver that skips when the RTC is not present.,0,3,4,0,,,,,,,,,85.861,,,,,,
3cffb26fbb,ollama_codellama_34b,4,The commit removes a redundant assignment to a variable called 'bytes' in the echoaudio driver.,0,3,4,0,,,,,,,,,81.066,,,,,,
4df002d908,ollama_codellama_34b,4,The commit decouples the presence of rcuscale from the presence of RCU Tasks in a CONFIG_PREEMPT_NONE=y kernel.,0,3,4,0,,,,,,,,,90.327,,,,,,
562f5bc48a,ollama_codellama_34b,3,The commit removes duplicated text in a header file for KVM's MMU implementation.,0,1,4,0,,,,,,,,,83.67,,,,,,
5b45b1c8b8,ollama_codellama_34b,3,"The commit reverts a change that populates a clock table based on DCFCLK states, which causes an underflow issue.",0,4,3,0,,,,,,,,,79.58,,,,,,
5dc6ce767d,ollama_codellama_34b,3,The commit adds a new compatible string for the Renesas RZ/V2L SoC's Bifrost Mali-G31 GPU.,0,2,4,4,,,,,,,,,86.509,,,,,,
60b3c27fb9,ollama_codellama_34b,3,The commit renames a struct in the DW PCIe core driver to make it more consistent with other names.,0,1,4,0,,,,,,,,,90.365,,,,,,
647df0d41b,ollama_codellama_34b,3,The commit fixes a warning in the clang compiler by using the correct format specifier for an unsigned short value.,4,0,3,0,,,,,,,,,81.538,,,,,,
64ac0befe7,ollama_codellama_34b,3,The commit fixes a bug in the MIPS jump_label function by casting the upper bound of the branch range to long to do a signed compare and avoid negative offsets triggering a warning.,4,0,1,0,,,,,,,,,87.776,,,,,,
67fda6c2df,ollama_codellama_34b,3,The commit removes a case from SetHwReg8188EU() that calls a function. This is part of the ongoing effort to get rid of the unwanted hal layer.,0,2,4,0,,,,,,,,,84.821,,,,,,
710c8d6c02,ollama_codellama_34b,3,The commit declares non-global symbols as static to fix sparse warnings introduced while adding errata.,0,2,4,0,,,,,,,,,28.521,,,,,,
719ca37972,ollama_codellama_34b,4,The commit removes incorrect interrupt flags from display/msm nodes.,0,4,3,0,,,,,,,,,80.706,,,,,,
7392d87a9f,ollama_codellama_34b,3,The commit is allocating arrays in a struct for future use.,0,3,4,0,,,,,,,,,19.814,,,,,,
76ee15ae1b,ollama_codellama_34b,3,"The commit adds new SoCs and PMICs to the socinfo driver, which is responsible for providing information about the system-on-chip (SoC) and power management integrated circuit (PMIC).",0,2,4,3,,,,,,,,,88.246,,,,,,
7b0ac469e3,ollama_codellama_34b,3,The commit updates the chip cut recognition in the rtl8xxxu driver to include all possible values instead of just up to E.,0,1,4,0,,,,,,,,,83.364,,,,,,
801179b670,ollama_codellama_34b,3,The commit drops a custom software enable count for PRCMU clocks in the core.,0,3,4,0,,,,,,,,,82.306,,,,,,
805a3ebed5,ollama_codellama_34b,3,The commit is a refactoring of the mm/init code to remove #ifdef CONFIG_XIP_KERNEL usage.,0,2,4,0,,,,,,,,,92.815,,,,,,
8bad51c689,ollama_codellama_34b,3,The commit enables QUP and GPI DMA hardware to support I2C nodes.,0,3,4,0,,,,,,,,,61.993,,,,,,
8f5a9371e6,ollama_codellama_34b,3,The commit fixes a typo in a comment and improves code style by moving a comment to its own line.,0,1,4,0,,,,,,,,,85.028,,,,,,
907862e9ae,ollama_codellama_34b,3,The commit fixes an infinite loop that occurs when releasing software-based flow synchronization resources.,4,0,2,0,,,,,,,,,37.327,,,,,,
9231bb1b25,ollama_codellama_34b,3,The commit updates the pcm3168a driver to use modern terminology for clocking.,0,2,4,0,,,,,,,,,82.451,,,,,,
944d95f766,ollama_codellama_34b,4,The commit removes a hack that was used to check if a file is a swapfile.,0,4,3,0,,,,,,,,,86.162,,,,,,
9af41cc334,ollama_codellama_34b,4,The commit adds a new feature to the GTP device driver by implementing the echo response functionality.,0,3,4,4,,,,,,,,,96.536,,,,,,
9b51d9d866,ollama_codellama_34b,3,The commit replaces cpumask_next_* functions with cpumask_first_* where appropriate. It also creates a new function called cpumask_first_zero().,0,3,4,0,,,,,,,,,90.646,,,,,,
a373f38cd1,ollama_codellama_34b,3,"The commit removes a call to an IOVAR that is no longer supported in the firmware, which would cause a failure message to be displayed on the console.",0,4,3,0,,,,,,,,,88.883,,,,,,
c8e98eaf2b,ollama_codellama_34b,4,The commit adds support for a new platform without an amplifier by connecting the alc5682 headset codec to SSP0.,0,3,4,3,,,,,,,,,91.86,,,,,,
cc767e7c69,ollama_codellama_34b,3,The commit modifies the behavior of zerocopy send requests for protocols that don't support it.,0,3,2,0,,,,,,,,,84.581,,,,,,
cee7db1b02,ollama_codellama_34b,4,The commit adds a test to ensure that xeCJK.sty is loaded only if it exists.,0,4,3,0,,,,,,,,,89.274,,,,,,
dc3f4dee81,ollama_codellama_34b,3,The commit modifies the scripts/checkpatch.pl script to allow macros with complex values enclosed in parentheses.,0,2,4,0,,,,,,,,,70.765,,,,,,
de40c281fe,ollama_codellama_34b,3,The commit replaces simple-KMS helpers with regular atomic helpers for better code sharing among drivers.,0,2,4,0,,,,,,,,,89.566,,,,,,
dedc215003,ollama_codellama_34b,3,The commit adds a new interface for jpeg decoding workers to ensure parallel execution of three HWs in MT8195.,0,2,4,3,,,,,,,,,82.487,,,,,,
e1553351d7,ollama_codellama_34b,3,The commit removes unnecessary VPRINTK() calls and a function that is no longer needed.,0,3,4,0,,,,,,,,,78.316,,,,,,
e5fc78252c,ollama_codellama_34b,3,"The commit adds support for zstate during extended vblank, which is a feature that allows the display to enter a low-power state when not displaying content.",0,2,4,3,,,,,,,,,81.587,,,,,,
e688ba3e27,ollama_codellama_34b,4,The commit fixes a bug in the kernel's Control Flow Integrity (CFI) feature by updating the function pointer prototype to match reality.,4,0,2,0,,,,,,,,,79.321,,,,,,
e79368b15d,ollama_codellama_34b,3,The commit fixes a bug in the pinctrl driver by correcting the name of a property from 'reset' to 'resets'. The change also adds missing 'additionalProperties: false'.,4,0,2,0,,,,,,,,,86.477,,,,,,
e950329880,ollama_codellama_34b,3,The commit is a refactoring change that silences an array-bounds warning in GCC 12.,0,0,4,0,,,,,,,,,45.346,,,,,,
ee74fdf0ca,ollama_codellama_34b,3,The commit changes the way the system handles runtime power management for the sun8i-ss device.,0,3,4,0,,,,,,,,,79.099,,,,,,
f110ed8498,ollama_codellama_34b,4,The commit splits out fixed file installation and removal from io_uring and moves it to a separate file called filetable. It also takes a ctx rather than an io_kiocb.,0,3,4,0,,,,,,,,,90.676,,,,,,
f3116f2e52,ollama_codellama_34b,4,"The commit splits the G1 and G2 decoder blocks into separate nodes in the device tree, allowing for independent power management and enabling the vpu-blk-ctrl power domain controller.",0,3,4,0,,,,,,,,,88.236,,,,,,
fab6f4904e,ollama_codellama_34b,3,The commit removes a macro that was only used once in the codebase.,0,1,4,0,,,,,,,,,85.881,,,,,,
