hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
0b94f2651f,ollama_gpt-oss_120b,3,"Adds a check in hci_cmd_sync_queue to return an error when HCI_UNREGISTER is set, preventing command queuing after device unregistration and avoiding a use‑after‑free.",4,2,0,0,,,,,,,,,74.855,,,,,,
0c7833b9e8,ollama_gpt-oss_120b,4,"The patch deletes an unnecessary `asm/termios.h` header inclusion from `n_hdlc.c` because `linux/tty.h` already includes the required `linux/termios.h`, simplifying the include hierarchy.",0,0,4,0,,,,,,,,,67.59,,,,,,
12aeaaba08,ollama_gpt-oss_120b,4,Updates perf c2c documentation to describe the newly added 'N/A' metric for store operations in the report table.,0,1,4,0,,,,,,,,,66.863,,,,,,
131a79b474,ollama_gpt-oss_120b,4,"The patch fixes race conditions and double‑free bugs in hugetlb vma lock handling, ensures a lock is allocated for each VM_MAYSHARE vma during split, updates unmap logic to free the lock instead of clearing VM_MAYSHARE, and adjusts sharing checks.",4,2,1,0,,,,,,,,,79.527,,,,,,
1634602627,ollama_gpt-oss_120b,3,"The commit updates the dt-binding documentation for the Realtek rt5682s codec, adding entries for the AVDD and MICVDD power supplies.",0,0,3,0,,,,,,,,,66.514,,,,,,
16ed828b87,ollama_gpt-oss_120b,4,"Adds a missing iounmap() call in zorro7xx_remove_one() to release the I/O memory region allocated during probe, fixing a resource leak.",4,0,0,0,,,,,,,,,81.865,,,,,,
1f74399fd1,ollama_gpt-oss_120b,4,"Deletes the unused 'work' member from struct mlx5e_async_ctx in the mlx5e driver, simplifying the data structure.",0,0,4,0,,,,,,,,,66.277,,,,,,
23cc6d8c37,ollama_gpt-oss_120b,4,"Changes cfg80211_auth_request.key_idx from unsigned to signed to allow -1 sentinel when key is NULL, removing static‑checker warnings.",0,2,3,0,,,,,,,,,67.469,,,,,,
2fadc6ea4a,ollama_gpt-oss_120b,4,"The commit reorders the entries of CONFIG_SURFACE_PLATFORMS in RISC‑V defconfig files to match the order produced by savedefconfig, without altering functionality.",0,0,4,0,,,,,,,,,68.26,,,,,,
3044a4f271,ollama_gpt-oss_120b,3,"Introduces helper function mcp251xfd_is_fd_mode() and updates driver code to call it instead of inline checks, improving readability and maintainability of CAN-FD mode detection.",0,1,4,0,,,,,,,,,66.696,,,,,,
35eee9a363,ollama_gpt-oss_120b,3,"The patch updates the RTC self‑test to check for the presence of an RTC device and skip the test when none is found, avoiding unnecessary failures.",0,1,3,0,,,,,,,,,79.28,,,,,,
3cffb26fbb,ollama_gpt-oss_120b,4,"The patch deletes an unnecessary assignment to the variable 'bytes' in the echoaudio MIDI driver because the value is overwritten later and never read, eliminating a clang dead‑store warning.",0,0,4,0,,,,,,,,,63.53,,,,,,
4df002d908,ollama_gpt-oss_120b,3,"The patch changes rcuscale's Kconfig so it can be built without RCU Tasks (e.g., on CONFIG_PREEMPT_NONE kernels), removing an unnecessary dependency, reducing kernel size and simplifying tracing.",0,0,3,0,,,,,,,,,68.355,,,,,,
562f5bc48a,ollama_gpt-oss_120b,4,"The patch edits spte.h in the KVM x86 MMU code to delete a duplicated phrase “be split be split”, leaving a single “be split”. It only changes a comment, not code logic.",0,0,4,0,,,,,,,,,66.769,,,,,,
5b45b1c8b8,ollama_gpt-oss_120b,3,"The commit reverts a previous change that populated the DCN315 clock table using dcfclk values, because that caused a no‑read/underflow situation when dcfclk states are disabled.",4,0,0,0,,,,,,,,,63.458,,,,,,
5dc6ce767d,ollama_gpt-oss_120b,4,"Adds a compatible string entry for the Renesas RZ/V2L (R9A07G054) SoC in the Mali‑Bifrost GPU dt‑bindings documentation, updating the binding file to recognize this hardware.",0,0,4,0,,,,,,,,,67.659,,,,,,
60b3c27fb9,ollama_gpt-oss_120b,4,"The patch renames the struct pcie_port to dw_pcie_rp throughout the DesignWare PCIe core driver to align with the dw_ prefix used elsewhere, improving naming consistency.",0,0,4,0,,,,,,,,,68.544,,,,,,
647df0d41b,ollama_gpt-oss_120b,4,"Adjusts the printk format in the amd-xgbe driver from %hx to %x to match integer promotion rules, eliminating a clang -Wformat warning.",0,2,3,0,,,,,,,,,63.713,,,,,,
64ac0befe7,ollama_gpt-oss_120b,3,"The patch modifies the MIPS jump_label branch range check to cast the upper bound to a signed long before comparison, ensuring a signed compare and avoiding warnings caused by negative offsets.",4,0,1,0,,,,,,,,,67.588,,,,,,
67fda6c2df,ollama_gpt-oss_120b,4,"The patch eliminates the HW_VAR_H2C_FW_P2P_PS_OFFLOAD case from SetHwReg8188EU() and calls the underlying function directly, simplifying the driver and removing unused HAL layer code.",0,0,4,0,,,,,,,,,63.741,,,,,,
710c8d6c02,ollama_gpt-oss_120b,4,"Adds static qualifier to internal symbols in arm64 cpu_errata.c to silence sparse warnings, ensuring they are not exported globally.",0,0,4,0,,,,,,,,,77.431,,,,,,
719ca37972,ollama_gpt-oss_120b,3,"The patch updates the MSM display (MDSS) device‑tree binding by removing an interrupt‑flags cell that was incorrectly documented, because the MDSS interrupt provider supplies only a single cell.",4,0,0,0,,,,,,,,,66.361,,,,,,
7392d87a9f,ollama_gpt-oss_120b,3,"The patch modifies the v4l2 control reference structure to allocate memory for its internal arrays, preparing the core to let drivers resize those arrays later.",0,0,4,0,,,,,,,,,79.912,,,,,,
76ee15ae1b,ollama_gpt-oss_120b,4,"The commit extends the Qualcomm socinfo driver by adding entries for additional SoCs (SM8350, SC8280XP, SM8450) and PMICs (SA8540P, etc.), enabling the kernel to recognize these platforms.",0,0,0,4,,,,,,,,,82.485,,,,,,
7b0ac469e3,ollama_gpt-oss_120b,3,"The patch expands the rtl8xxxu driver’s chip‑cut detection to cover letters A‑P, replacing the previous fallback that printed ""unknown"" for versions beyond E, thus correctly recognising all known chip revisions.",4,0,1,0,,,,,,,,,66.865,,,,,,
801179b670,ollama_gpt-oss_120b,4,"The patch deletes the .is_enabled field from PRCMU clock drivers because the generic clock core already maintains a software enable count, removing redundant state.",0,1,4,0,,,,,,,,,63.435,,,,,,
805a3ebed5,ollama_gpt-oss_120b,3,"The patch reorganizes riscv memory‑init code to place the pt_ops macro inside the CONFIG_XIP_KERNEL conditional and groups XIP‑only definitions, reducing scattered #ifdef CONFIG_XIP_KERNEL usage.",0,1,4,0,,,,,,,,,81.287,,,,,,
8bad51c689,ollama_gpt-oss_120b,3,"Updates the Qualcomm SM6350‑Lena device‑tree to enable QUP and GPI DMA controllers, making those DMA engines usable and preparing the board for functional I2C nodes.",0,0,1,4,,,,,,,,,89.641,,,,,,
8f5a9371e6,ollama_gpt-oss_120b,4,"The patch updates comments in the rzg2l thermal driver: replaces an unclear phrase with a clearer one, corrects a typo, and moves the opening comment delimiter to its own line to follow coding style.",0,0,4,0,,,,,,,,,67.121,,,,,,
907862e9ae,ollama_gpt-oss_120b,4,"Adds a check in release_swfw_sync for failure to acquire the hardware semaphore; on failure (e.g., surprise‑removed hardware) it logs an error and exits, preventing the previously possible infinite loop.",4,0,1,0,,,,,,,,,85.218,,,,,,
9231bb1b25,ollama_gpt-oss_120b,4,"The patch updates the pcm3168a ASoC driver to replace legacy bus‑clock defines with the newer ASoC DAI format terminology, aligning the code with current kernel conventions.",0,0,4,0,,,,,,,,,63.637,,,,,,
944d95f766,ollama_gpt-oss_120b,4,"The patch deletes a conditional check for IS_SWAPFILE in the NFS code because the macro is always defined, eliminating dead code.",0,1,4,0,,,,,,,,,68.291,,,,,,
9af41cc334,ollama_gpt-oss_120b,4,"Adds handling of GTP_ECHO_REQ in the GTP driver, sending GTP_ECHO_RSP with recovery IE and appropriate restart counter, bringing the device into compliance with the GTP spec.",0,0,1,4,,,,,,,,,72.242,,,,,,
9b51d9d866,ollama_gpt-oss_120b,4,"The patch replaces calls to cpumask_next_* with cpumask_first_* where the start index is -1 (i.e., beginning of mask) and adds a new helper cpumask_first_zero() to provide equivalent functionality, improving efficiency and simplifying code.",0,1,4,0,,,,,,,,,81.172,,,,,,
a373f38cd1,ollama_gpt-oss_120b,3,"The patch deletes the driver’s call to the dtim_assoc IOVAR, which always fails because recent firmware no longer supports it, stopping the repeated “wl dtim_assoc failed (-52)” messages after a roam.",4,0,1,0,,,,,,,,,80.111,,,,,,
c8e98eaf2b,ollama_gpt-oss_120b,3,"Adds a board configuration (adl_rt5682) for the Intel SOF driver to support the alc5682 headset codec on platforms without a speaker amplifier, connecting it to SSP0.",0,0,0,4,,,,,,,,,81.5,,,,,,
cc767e7c69,ollama_gpt-oss_120b,4,"Adds a check in io_uring networking code to reject zerocopy sendmsg operations on sockets that do not support zerocopy, mirroring earlier handling for send requests.",4,1,1,0,,,,,,,,,67.551,,,,,,
cee7db1b02,ollama_gpt-oss_120b,4,"Adds a check for xeCJK.sty before loading it in the kerneldoc preamble, avoiding LaTeX errors on systems where the package is absent.",4,0,0,0,,,,,,,,,68.362,,,,,,
dc3f4dee81,ollama_gpt-oss_120b,3,"The patch updates scripts/checkpatch.pl to allow macros that expand to a 'case' statement, stopping the tool from flagging them as missing parentheses.",4,0,1,0,,,,,,,,,94.605,,,,,,
